DatabaseClass text,LauncherClass numeric,LauncherId numeric,Description text,LocalName text,FiringArc_deg numeric,Az numeric,El numeric,FireControlSensor text,FireControlSensor2 text,IsReloadable numeric
"Pr 877EKM Paltus(India)","533mm 877EKM tube","3","","","0","0","0","","","1"
"Pr 877EKM Paltus(India)","533mm 877EKM tube","4","","","0","0","0","","","1"
"Pr 877EKM Paltus(India)","533mm 877EKM tube","5","","","0","0","0","","","1"
"Pr 877EKM Paltus(India)","533mm 877EKM tube","6","","","0","0","0","","","1"
"Pr 877EKM Paltus(Iran)","SA-N-8 Launcher","0","ManPad SA-N-8","","360","0","0","","","0"
"Pr 877EKM Paltus(Iran)","533mm 877EKM tube","1","","","0","0","0","","","1"
"Pr 877EKM Paltus(Iran)","533mm 877EKM tube","2","","","0","0","0","","","1"
"Pr 877EKM Paltus(Iran)","533mm 877EKM tube","3","","","0","0","0","","","1"
"Pr 877EKM Paltus(Iran)","533mm 877EKM tube","4","","","0","0","0","","","1"
"Pr 877EKM Paltus(Iran)","533mm 877EKM tube","5","","","0","0","0","","","1"
"Pr 877EKM Paltus(Iran)","533mm 877EKM tube","6","","","0","0","0","","","1"
"Pr 877EKM Paltus(Romania)","SA-N-8 Launcher","0","ManPad SA-N-8","","360","0","0","","","0"
"Pr 877EKM Paltus(Romania)","533mm 877EKM tube","1","","","0","0","0","","","1"
"Pr 877EKM Paltus(Romania)","533mm 877EKM tube","2","","","0","0","0","","","1"
"Pr 877EKM Paltus(Romania)","533mm 877EKM tube","3","","","0","0","0","","","1"
"Pr 877EKM Paltus(Romania)","533mm 877EKM tube","4","","","0","0","0","","","1"
"Pr 877EKM Paltus(Romania)","533mm 877EKM tube","5","","","0","0","0","","","1"
"Pr 877EKM Paltus(Romania)","533mm 877EKM tube","6","","","0","0","0","","","1"
"Pr 877M Paltus","SA-N-8 Launcher","0","ManPad SA-N-8","","360","0","0","","","0"
"Pr 877M Paltus","533mm Russian sub tube","1","","","0","0","0","","","1"
"Pr 877M Paltus","533mm Russian sub tube","2","","","0","0","0","","","1"
"Pr 877M Paltus","533mm Russian sub tube","3","","","0","0","0","","","1"
"Pr 877M Paltus","533mm Russian sub tube","4","","","0","0","0","","","1"
"Pr 877M Paltus","533mm Russian sub tube","5","","","0","0","0","","","1"
"Pr 877M Paltus","533mm Russian sub tube","6","","","0","0","0","","","1"
"Pr 877V Alrossa","SA-N-8 Launcher","0","ManPad SA-N-8","","360","0","0","","","0"
"Pr 877V Alrossa","533mm Russian sub tube","1","","","0","0","0","","","1"
"Pr 877V Alrossa","533mm Russian sub tube","2","","","0","0","0","","","1"
"Pr 877V Alrossa","533mm Russian sub tube","3","","","0","0","0","","","1"
"Pr 877V Alrossa","533mm Russian sub tube","4","","","0","0","0","","","1"
"Pr 877V Alrossa","533mm Russian sub tube","5","","","0","0","0","","","1"
"Pr 877V Alrossa","533mm Russian sub tube","6","","","0","0","0","","","1"
"Pr 885 Yasen","SS-N-27 x8 VLS Launcher","0","8 unit SS-N-27 3M53E Klub Alfa Launcher","","360","0","90","","","0"
"Pr 885 Yasen","533mm Russian sub tube","1","","","0","0","0","","","1"
"Pr 885 Yasen","533mm Russian sub tube","2","","","0","0","0","","","1"
"Pr 885 Yasen","533mm Russian sub tube","3","","","0","0","0","","","1"
"Pr 885 Yasen","533mm Russian sub tube","4","","","0","0","0","","","1"
"Pr 885 Yasen","533mm Russian sub tube","5","","","0","0","0","","","1"
"Pr 885 Yasen","533mm Russian sub tube","6","","","0","0","0","","","1"
"Pr 885 Yasen","533mm Russian sub tube","7","","","0","0","0","","","1"
"Pr 885 Yasen","533mm Russian sub tube","8","","","0","0","0","","","1"
"Pr 941 Akula","SA-N-8 Launcher","0","ManPad SA-N-8","","360","0","40","","","0"
"Pr 941 Akula","SS-N-20 SLBM Module x20","1","20 Makayev SS-N-20 RSM52 3M20 Sturgegon SLBM","","360","0","90","","","0"
"Pr 941 Akula","533mm Russian sub tube","2","","","0","0","0","","","1"
"Pr 941 Akula","533mm Russian sub tube","3","","","0","0","0","","","1"
"Pr 941 Akula","533mm Russian sub tube","4","","","0","0","0","","","1"
"Pr 941 Akula","533mm Russian sub tube","5","","","0","0","0","","","1"
"Pr 941 Akula","533mm Russian sub tube","6","","","0","0","0","","","1"
"Pr 941 Akula","533mm Russian sub tube","7","","","0","0","0","","","1"
"Pr 945 Barrakuda","533mm Russian sub tube","0","533mm","533mm","0","0","0","","","1"
"Pr 945 Barrakuda","533mm Russian sub tube","1","533mm","533mm","0","0","0","","","1"
"Pr 945 Barrakuda","650mm torpedo tube","2","650mm","650mm","0","0","0","","","1"
"Pr 945 Barrakuda","650mm torpedo tube","3","650mm","650mm","0","0","0","","","1"
"Pr 945 Barrakuda","650mm torpedo tube","4","650mm","650mm","0","0","0","","","1"
"Pr 945 Barrakuda","650mm torpedo tube","5","650mm","650mm","0","0","0","","","1"
"Pr 945A Kondor","533mm Russian sub tube","0","533mm","533mm","0","0","0","","","1"
"Pr 945A Kondor","533mm Russian sub tube","1","533mm","533mm","0","0","0","","","1"
"Pr 945A Kondor","533mm Russian sub tube","2","533mm","533mm","0","0","0","","","1"
"Pr 945A Kondor","533mm Russian sub tube","3","533mm","533mm","0","0","0","","","1"
"Pr 945A Kondor","650mm torpedo tube","4","650mm","650mm","0","0","0","","","1"
"Pr 945A Kondor","650mm torpedo tube","5","650mm","650mm","0","0","0","","","1"
"Pr 945A Kondor","Russian Sub MANPADS x8","6","SAM","SAM","360","0","40","","","0"
"Pr 949A Antey","SS-N-19 x24 Angled VLS Launcher","0","24 unit SS-N-19 Shipwreck Launcher","","360","0","90","","","0"
"Pr 949A Antey","533mm Russian sub tube","1","","","0","0","0","","","1"
"Pr 949A Antey","533mm Russian sub tube","2","","","0","0","0","","","1"
"Pr 949A Antey","533mm Russian sub tube","3","","","0","0","0","","","1"
"Pr 949A Antey","533mm Russian sub tube","4","","","0","0","0","","","1"
"Pr 949A Antey","650mm torpedo tube","5","","","0","0","0","","","1"
"Pr 949A Antey","650mm torpedo tube","6","","","0","0","0","","","1"
"Pr 949A Antey","650mm torpedo tube","7","","","0","0","0","","","1"
"Pr 949A Antey","650mm torpedo tube","8","","","0","0","0","","","1"
"Pr 955 Borei","SS-NX-32 SLBM Module x20","0","","","360","0","90","","","0"
"Pr 955 Borei","533mm Russian sub tube","1","","","0","0","0","","","1"
"Pr 955 Borei","533mm Russian sub tube","2","","","0","0","0","","","1"
"Pr 955 Borei","533mm Russian sub tube","3","","","0","0","0","","","1"
"Pr 955 Borei","533mm Russian sub tube","4","","","0","0","0","","","1"
"Pr 955 Borei","533mm Russian sub tube","5","","","0","0","0","","","1"
"Pr 955 Borei","533mm Russian sub tube","6","","","0","0","0","","","1"
"Pr 956 Sarych","SA-N-7 Uragan Launcher","0","fwd 9M317 launcher","","300","0","40","MR-700A Fregat AS/SS","","0"
"Pr 956 Sarych","SA-N-7 Uragan Launcher","1","Aft 9M317 launcher","","270","180","40","MR-700A Fregat AS/SS","","0"
"Pr 956 Sarych","30 mm/54 (1.2in) AK-630M","2","stbd 30mm AK-630 CIWS","","190","80","0","MR-700A Fregat AS/SS","","1"
"Pr 956 Sarych","30 mm/54 (1.2in) AK-630M","3","port 30mm AK-630 CIWS","","190","280","0","MR-700A Fregat AS/SS","","1"
"Pr 956 Sarych","30 mm/54 (1.2in) AK-630M","4","stbd 30mm AK-630 CIWS","","190","100","0","MR-700A Fregat AS/SS","","1"
"Pr 956 Sarych","30 mm/54 (1.2in) AK-630M","5","port 30mm AK-630 CIWS","","190","260","0","MR-700A Fregat AS/SS","","1"
"Pr 956 Sarych","SS-N-22 x4 Launcher x2","6","fwd 3M80 launcher","","0","0","20","","","1"
"Pr 956 Sarych","130 mm/70 (5.1in) AK-130 Twin Barrel","7","fwd 130mm deck gun","","300","0","0","MR-700A Fregat AS/SS","","1"
"Pr 956 Sarych","130 mm/70 (5.1in) AK-130 Twin Barrel","8","aft 130mm deck gun","","300","180","0","MR-700A Fregat AS/SS","","1"
"Pr 956 Sarych","533mm torpedo x2 tubes","9","stbd torpedo tubes","","40","90","0","","","1"
"Pr 956 Sarych","533mm torpedo x2 tubes","10","port torpedo tubes","","40","270","0","","","1"
"Pr 956E Sarych","130 mm/70 (5.1in) AK-130 Twin Barrel","0","","Fore 130mm Guns","270","0","0","MR-184","","0"
"Pr 956E Sarych","130 mm/70 (5.1in) AK-130 Twin Barrel","1","","Aft 130mm Guns","270","180","0","MR-184","","0"
"Pr 956E Sarych","SS-N-22 x4 Launcher x2","2","","","0","0","30","MR-184","","0"
"Pr 956E Sarych","SA-N-12 Fore Rail","3","","SA-N-12 Fore Rail","360","0","45","MR-90 Oriech FC (Stbd Array)","","0"
"Pr 956E Sarych","SA-N-12 Aft Rail","4","","SA-N-12 Aft Rail","360","180","45","MR-90 Oriech FC (Port Array)","","0"
"Pr 956E Sarych","30 mm/54 (1.2in) AK-630M x2","5","","Port 30mm CIWS Mounts","180","270","0","MR-105 (Port)","","1"
"Pr 956E Sarych","30 mm/54 (1.2in) AK-630M x2","6","","Stbd 30mm CIWS Mounts","180","90","0","MR-105 (Port)","","1"
"Pr 956E Sarych","533mm torpedo x2 tubes","7","","Port Torpedo Tubes","40","270","0","","","1"
"Pr 956E Sarych","533mm torpedo x2 tubes","8","","Stbd Torpedo Tubes","40","90","0","","","1"
"Pr 956E Sarych","PK-10 Chaff Launcher x 5 (Port)","9","","","90","270","60","","","1"
"Pr 956E Sarych","PK-10 Chaff Launcher x 5 (Stbd)","10","","","90","90","60","","","1"
"Pr 956EM Sarych","130 mm/70 (5.1in) AK-130 Twin Barrel","0","","","270","0","0","MR-184","","0"
"Pr 956EM Sarych","SS-N-22 x4 Launcher x2","1","","","0","0","30","","","0"
"Pr 956EM Sarych","SA-N-12 Fore Rail","2","","SA-N-12 Fore Rail","360","0","45","MR-90 Oriech FC (Stbd Array)","","0"
"Pr 956EM Sarych","SA-N-12 Aft Rail","3","","SA-N-12 Aft Rail","360","180","45","MR-90 Oriech FC (Port Array)","","0"
"Pr 956EM Sarych","Kashtan SA-N-11 Mount x 2","4","","Port Kashtan SA-N-11 Mounts","180","270","0","MR-352 Positiv ME-1.2 (Port Pair)","","1"
"Pr 956EM Sarych","Kashtan SA-N-11 Mount x 2","5","","Stbd Kashtan SA-N-11 Mounts","180","90","0","MR-352 Positiv ME-1.2 (Stbd Pair)","","1"
"Pr 956EM Sarych","Kashtan 30mm Gun Mount x 2","6","","Port Kashtan 30mm Mounts","180","270","0","MR-352 Positiv ME-1.2 (Port Pair)","","1"
"Pr 956EM Sarych","Kashtan 30mm Gun Mount x 2","7","","Stbd Kashtan 30mm Mounts","180","90","0","MR-352 Positiv ME-1.2 (Stbd Pair)","","1"
"Pr 956EM Sarych","533mm torpedo x2 tubes","8","","Port Torpedo Tubes","40","270","0","","","1"
"Pr 956EM Sarych","533mm torpedo x2 tubes","9","","Stbd Torpedo Tubes","40","90","0","","","1"
"Pr 956EM Sarych","PK-10 Chaff Launcher x 5 (Port)","10","","","90","270","60","","","1"
"Pr 956EM Sarych","PK-10 Chaff Launcher x 5 (Stbd)","11","","","90","90","60","","","1"
"Pr 971 Shchuka-B","533mm Russian sub tube","0","533mm","533mm","0","0","0","","","1"
"Pr 971 Shchuka-B","533mm Russian sub tube","1","533mm","533mm","0","0","0","","","1"
"Pr 971 Shchuka-B","533mm Russian sub tube","2","533mm","533mm","0","0","0","","","1"
"Pr 971 Shchuka-B","533mm Russian sub tube","3","533mm","533mm","0","0","0","","","1"
"Pr 971 Shchuka-B","650mm torpedo tube","4","650mm","650mm","0","0","0","","","1"
"Pr 971 Shchuka-B","650mm torpedo tube","5","650mm","650mm","0","0","0","","","1"
"Pr 971 Shchuka-B","650mm torpedo tube","6","650mm","650mm","0","0","0","","","1"
"Pr 971 Shchuka-B","650mm torpedo tube","7","650mm","650mm","0","0","0","","","1"
"Pr 971 Shchuka-B","Russian Sub MANPADS x18","8","SAM","SAM","360","0","40","","","0"
"Pr 971I Irbis","533mm Russian sub tube","0","533mm","533mm","0","0","0","","","1"
"Pr 971I Irbis","533mm Russian sub tube","1","533mm","533mm","0","0","0","","","1"
"Pr 971I Irbis","533mm Russian sub tube","2","533mm","533mm","0","0","0","","","1"
"Pr 971I Irbis","533mm Russian sub tube","3","533mm","533mm","0","0","0","","","1"
"Pr 971I Irbis","650mm torpedo tube","4","650mm","650mm","0","0","0","","","1"
"Pr 971I Irbis","650mm torpedo tube","5","650mm","650mm","0","0","0","","","1"
"Pr 971I Irbis","650mm torpedo tube","6","650mm","650mm","0","0","0","","","1"
"Pr 971I Irbis","650mm torpedo tube","7","650mm","650mm","0","0","0","","","1"
"Pr 971I Irbis","533mm CM tube x3","8","CM","CM","0","45","0","","","0"
"Pr 971I Irbis","533mm CM tube x3","9","CM","CM","0","315","0","","","0"
"Pr 971I Irbis","Russian Sub MANPADS x18","10","SAM","SAM","360","0","40","","","0"
"Pr 971U Shchuka-B","533mm Russian sub tube","0","533mm","533mm","0","0","0","","","1"
"Pr 971U Shchuka-B","533mm Russian sub tube","1","533mm","533mm","0","0","0","","","1"
"Pr 971U Shchuka-B","533mm Russian sub tube","2","533mm","533mm","0","0","0","","","1"
"Pr 971U Shchuka-B","533mm Russian sub tube","3","533mm","533mm","0","0","0","","","1"
"Pr 971U Shchuka-B","650mm torpedo tube","4","650mm","650mm","0","0","0","","","1"
"Pr 971U Shchuka-B","650mm torpedo tube","5","650mm","650mm","0","0","0","","","1"
"Pr 971U Shchuka-B","650mm torpedo tube","6","650mm","650mm","0","0","0","","","1"
"Pr 971U Shchuka-B","650mm torpedo tube","7","650mm","650mm","0","0","0","","","1"
"Pr 971U Shchuka-B","533mm CM tube x3","8","CM","CM","0","45","0","","","0"
"Pr 971U Shchuka-B","533mm CM tube x3","9","CM","CM","0","315","0","","","0"
"Pr 971U Shchuka-B","Russian Sub MANPADS x18","10","SAM","SAM","360","0","40","","","0"
"Pr 97P","30 mm/54 (1.2in) AK-630M Twin Barrel","0","fwd 30mm AK-630 CIWS","","270","0","0","","","1"
"Pr 97P","76 mm/59 (3in) AK-726","1","fwd 76mm deck gun","","240","0","0","","","1"
"Rafale M","Rafale Pylon Wing tips","0","Wingtip Stations","","0","0","0","RBE2-AA","Damocles LASER","0"
"Rafale M","Rafale Pylon Wing tips","1","Outer Wing Stations","","0","0","0","RBE2-AA","Damocles LASER","0"
"Rafale M","Rafale Pylon Mid Wing","2","Mid Wing Stations","","0","0","0","RBE2-AA","Damocles LASER","0"
"Rafale M","Rafale Pylon Inner Wing","3","Inner Wing Stations","","0","0","0","RBE2-AA","Damocles LASER","0"
"Rafale M","Rafale Pylon Fwd Nacelle","4","Fwd Nacelle Stations","","0","0","0","RBE2-AA","Damocles LASER","0"
"Rafale M","Rafale Pylon Aft Nacelle","5","Aft Nacelle Stations","","0","0","0","RBE2-AA","Damocles LASER","0"
"Rafale M","Rafale Pylon Centerline","6","Centerline Station","","0","0","0","RBE2-AA","Damocles LASER","0"
"Rafale M","GIAT30-719B","7","30mm Cannon","","20","0","0","","","0"
"Rafale M","SPECTRA CM","8","","","360","360","0","","","0"
"Rafale M","SPECTRA CM","9","","","360","360","0","","","0"
"Rapier-Mobile","Rapier-Towed Launcher","0","","","360","0","0","Dagger SR","","0"
"Rapier-Towed","Rapier-Towed Launcher","0","","","360","0","0","Dagger SR","","0"
"Reliance WMEC","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","0","stbd .50cal machine gun","","170","90","0","","","1"
"Reliance WMEC","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","1","port .50cal machine gune","","170","270","0","","","1"
"Reliance WMEC","25 mm MGS","2","fwd 25mm chain gun","","240","0","0","","","1"
"RF-4B","RF-4 1-9","0","Outboard Wing Stations","OW","0","0","0","APQ-99","AVQ-12 LASER","0"
"RF-4B","RF-4 2-8","1","Inboard Wing Stations","IW","0","0","0","APQ-99","AVQ-12 LASER","0"
"RF-4B","RF-4 5","2","Centerline Stations","C","0","0","0","APQ-99","AVQ-12 LASER","0"
"RF-4B","CM Ejector","3","","","0","0","0","","","0"
"RF-4B","CM Ejector","4","","","0","0","0","","","0"
"RF-4C","RF-4 1-9","0","Outboard Wing Stations","OW","0","0","0","APQ-99","AVQ-12 LASER","0"
"RF-4C","RF-4 2-8","1","Inboard Wing Stations","IW","0","0","0","APQ-99","AVQ-12 LASER","0"
"RF-4C","RF-4 5","2","Centerline Stations","C","0","0","0","APQ-99","AVQ-12 LASER","0"
"RF-4C","CM Ejector","3","","","0","0","0","","","0"
"RF-4C","CM Ejector","4","","","0","0","0","","","0"
"Rigid Inflatable Boat PBF","0.30in GAU-17","0","fwd .30 cal machine gun","","240","0","0","","","1"
"Rigid Inflatable Boat PBF","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","1","fwd .50cal machine gun","","240","0","0","","","1"
"Riverine Assault Craft LCPF","0.30in GAU-17","0","fwd .30cal machine gun","","240","0","0","","","1"
"Riverine Assault Craft LCPF","0.50in/72 (12.7 mm) M3M FN Herstal MG (GAU-21)","1","fwd .50cal machine gun","","240","0","0","","","1"
"Roland-2","SAM Launcher","0","","","360","0","0","Generic radar","","0"
"Rubis","533mm French Torpedo Tube","0","","","360","0","0","","","1"
"Rubis","533mm French Torpedo Tube","1","","","360","0","0","","","1"
"Rubis","533mm French Torpedo Tube","2","","","360","0","0","","","1"
"Rubis","533mm French Torpedo Tube","3","","","360","0","0","","","1"
"Rubis AMETHYSTE","533mm French Torpedo Tube","0","","","360","0","0","","","1"
"Rubis AMETHYSTE","533mm French Torpedo Tube","1","","","360","0","0","","","1"
"Rubis AMETHYSTE","533mm French Torpedo Tube","2","","","360","0","0","","","1"
"Rubis AMETHYSTE","533mm French Torpedo Tube","3","","","360","0","0","","","1"
"S-125 Neva","S-125 Neva Launcher","0","","","360","0","45","SNR-125","","1"
"S-125 Neva","S-125 Neva Launcher","1","","","360","0","45","SNR-125","","1"
"S-125 Neva","S-125 Neva Launcher","2","","","360","0","45","SNR-125","","1"
"S-125 Neva","S-125 Neva Launcher","3","","","360","0","45","SNR-125","","1"
"S-125 Pechora-2","S-125 Pechora-2 Launcher","0","","","360","0","45","SNR-125","","1"
"S-125 Pechora-2","S-125 Pechora-2 Launcher","1","","","360","0","45","SNR-125","","1"
"S-125 Pechora-2","S-125 Pechora-2 Launcher","2","","","360","0","45","SNR-125","","1"
"S-125 Pechora-2","S-125 Pechora-2 Launcher","3","","","360","0","45","SNR-125","","1"
"S-125 Pechora-2M","S-125 Pechora-2M Launcher","0","","","360","0","45","SNR-125","","1"
"S-125 Pechora-2M","S-125 Pechora-2M Launcher","1","","","360","0","45","SNR-125","","1"
"S-125 Pechora-2M","S-125 Pechora-2M Launcher","2","","","360","0","45","SNR-125","","1"
"S-125 Pechora-2M","S-125 Pechora-2M Launcher","3","","","360","0","45","SNR-125","","1"
"S-125 Pechora-M","S-125 Pechora-M Launcher","0","","","360","0","45","SNR-125","","1"
"S-125 Pechora-M","S-125 Pechora-M Launcher","1","","","360","0","45","SNR-125","","1"
"S-125 Pechora-M","S-125 Pechora-M Launcher","2","","","360","0","45","SNR-125","","1"
"S-125 Pechora-M","S-125 Pechora-M Launcher","3","","","360","0","45","SNR-125","","1"
"S-125M Neva-M","S-125M Neva-M Launcher","0","","","360","0","45","SNR-125","","1"
"S-125M Neva-M","S-125M Neva-M Launcher","1","","","360","0","45","SNR-125","","1"
"S-125M Neva-M","S-125M Neva-M Launcher","2","","","360","0","45","SNR-125","","1"
"S-125M Neva-M","S-125M Neva-M Launcher","3","","","360","0","45","SNR-125","","1"
"S-125M1 Neva-M1","S-125M1 Neva-M1 Launcher","0","","","360","0","45","SNR-125","","1"
"S-125M1 Neva-M1","S-125M1 Neva-M1 Launcher","1","","","360","0","45","SNR-125","","1"
"S-125M1 Neva-M1","S-125M1 Neva-M1 Launcher","2","","","360","0","45","SNR-125","","1"
"S-125M1 Neva-M1","S-125M1 Neva-M1 Launcher","3","","","360","0","45","SNR-125","","1"
"S-200 Vega","S-200 Vega Launcher","0","","","360","0","45","5N62m2","","1"
"S-200 Vega","S-200 Vega Launcher","1","","","360","0","45","5N62m2","","1"
"S-200 Vega","S-200 Vega Launcher","2","","","360","0","45","5N62m2","","1"
"S-200 Vega","S-200 Vega Launcher","3","","","360","0","45","5N62m2","","1"
"S-200 Vega","S-200 Vega Launcher","4","","","360","0","45","5N62m2","","1"
"S-200 Vega","S-200 Vega Launcher","5","","","360","0","45","5N62m2","","1"
"S-200A Angara","S-200A Angara Launcher","0","","","360","0","45","5N62","","1"
"S-200A Angara","S-200A Angara Launcher","1","","","360","0","45","5N62","","1"
"S-200A Angara","S-200A Angara Launcher","2","","","360","0","45","5N62","","1"
"S-200A Angara","S-200A Angara Launcher","3","","","360","0","45","5N62","","1"
"S-200A Angara","S-200A Angara Launcher","4","","","360","0","45","5N62","","1"
"S-200A Angara","S-200A Angara Launcher","5","","","360","0","45","5N62","","1"
"S-200D Dubna","S-200D Dubna Launcher","0","","","360","0","45","5N62m2","","1"
"S-200D Dubna","S-200D Dubna Launcher","1","","","360","0","45","5N62m2","","1"
"S-200D Dubna","S-200D Dubna Launcher","2","","","360","0","45","5N62m2","","1"
"S-200D Dubna","S-200D Dubna Launcher","3","","","360","0","45","5N62m2","","1"
"S-200D Dubna","S-200D Dubna Launcher","4","","","360","0","45","5N62m2","","1"
"S-200D Dubna","S-200D Dubna Launcher","5","","","360","0","45","5N62m2","","1"
"S-200M Vega-M","S-200M Vega-M Launcher","0","","","360","0","45","5N62m2","","1"
"S-200M Vega-M","S-200M Vega-M Launcher","1","","","360","0","45","5N62m2","","1"
"S-200M Vega-M","S-200M Vega-M Launcher","2","","","360","0","45","5N62m2","","1"
"S-200M Vega-M","S-200M Vega-M Launcher","3","","","360","0","45","5N62m2","","1"
"S-200M Vega-M","S-200M Vega-M Launcher","4","","","360","0","45","5N62m2","","1"
"S-200M Vega-M","S-200M Vega-M Launcher","5","","","360","0","45","5N62m2","","1"
"S-200V Vega","S-200V Vega Launcher","0","","","360","0","45","5N62m2","","1"
"S-200V Vega","S-200V Vega Launcher","1","","","360","0","45","5N62m2","","1"
"S-200V Vega","S-200V Vega Launcher","2","","","360","0","45","5N62m2","","1"
"S-200V Vega","S-200V Vega Launcher","3","","","360","0","45","5N62m2","","1"
"S-200V Vega","S-200V Vega Launcher","4","","","360","0","45","5N62m2","","1"
"S-200V Vega","S-200V Vega Launcher","5","","","360","0","45","5N62m2","","1"
"S-200VE Vega-E","S-200VE Vega-E Launcher","0","","","360","0","45","5N62m2","","1"
"S-200VE Vega-E","S-200VE Vega-E Launcher","1","","","360","0","45","5N62m2","","1"
"S-200VE Vega-E","S-200VE Vega-E Launcher","2","","","360","0","45","5N62m2","","1"
"S-200VE Vega-E","S-200VE Vega-E Launcher","3","","","360","0","45","5N62m2","","1"
"S-200VE Vega-E","S-200VE Vega-E Launcher","4","","","360","0","45","5N62m2","","1"
"S-200VE Vega-E","S-200VE Vega-E Launcher","5","","","360","0","45","5N62m2","","1"
"S-25 Berkut","S-25 Berkut Launcher","0","","","360","0","45","B-200","","1"
"S-25 Berkut","S-25 Berkut Launcher","1","","","360","0","45","B-200","","1"
"S-25 Berkut","S-25 Berkut Launcher","2","","","360","0","45","B-200","","1"
"S-25 Berkut","S-25 Berkut Launcher","3","","","360","0","45","B-200","","1"
"S-25 Berkut","S-25 Berkut Launcher","4","","","360","0","45","B-200","","1"
"S-25 Berkut","S-25 Berkut Launcher","5","","","360","0","45","B-200","","1"
"S-25 Berkut","S-25 Berkut Launcher","6","","","360","0","45","B-200","","1"
"S-25 Berkut","S-25 Berkut Launcher","7","","","360","0","45","B-200","","1"
"S-25 Berkut","S-25 Berkut Launcher","8","","","360","0","45","B-200","","1"
"S-25 Berkut","S-25 Berkut Launcher","9","","","360","0","45","B-200","","1"
"S-25M Berkut","S-25M Berkut Launcher","0","","","360","0","45","B-200","","1"
"S-25M Berkut","S-25M Berkut Launcher","1","","","360","0","45","B-200","","1"
"S-25M Berkut","S-25M Berkut Launcher","2","","","360","0","45","B-200","","1"
"S-25M Berkut","S-25M Berkut Launcher","3","","","360","0","45","B-200","","1"
"S-25M Berkut","S-25M Berkut Launcher","4","","","360","0","45","B-200","","1"
"S-25M Berkut","S-25M Berkut Launcher","5","","","360","0","45","B-200","","1"
"S-25M Berkut","S-25M Berkut Launcher","6","","","360","0","45","B-200","","1"
"S-25M Berkut","S-25M Berkut Launcher","7","","","360","0","45","B-200","","1"
"S-25M Berkut","S-25M Berkut Launcher","8","","","360","0","45","B-200","","1"
"S-25M Berkut","S-25M Berkut Launcher","9","","","360","0","45","B-200","","1"
"S-25MA Berkut","S-25MA Berkut Launcher","0","","","360","0","45","B-200","","1"
"S-25MA Berkut","S-25MA Berkut Launcher","1","","","360","0","45","B-200","","1"
"S-25MA Berkut","S-25MA Berkut Launcher","2","","","360","0","45","B-200","","1"
"S-25MA Berkut","S-25MA Berkut Launcher","3","","","360","0","45","B-200","","1"
"S-25MA Berkut","S-25MA Berkut Launcher","4","","","360","0","45","B-200","","1"
"S-25MA Berkut","S-25MA Berkut Launcher","5","","","360","0","45","B-200","","1"
"S-25MA Berkut","S-25MA Berkut Launcher","6","","","360","0","45","B-200","","1"
"S-25MA Berkut","S-25MA Berkut Launcher","7","","","360","0","45","B-200","","1"
"S-25MA Berkut","S-25MA Berkut Launcher","8","","","360","0","45","B-200","","1"
"S-25MA Berkut","S-25MA Berkut Launcher","9","","","360","0","45","B-200","","1"
"S-2G","5 DICASS Launcher","0","","Buoy","0","0","0","","","0"
"S-2G","5 LOFAR Launcher","1","","Buoy","0","0","0","","","0"
"S-2G","14 DIFAR Launcher","2","","Buoy","0","0","0","","","0"
"S-2G","S-2 Torpedo Launcher","3","","Torp","0","0","0","","","0"
"S-2T Taiwan","5 DICASS Launcher","0","","Buoy","0","0","0","","","0"
"S-2T Taiwan","5 LOFAR Launcher","1","","Buoy","0","0","0","","","0"
"S-2T Taiwan","14 DIFAR Launcher","2","","Buoy","0","0","0","","","0"
"S-2T Taiwan","S-2T Taiwan Torpedo Launcher","3","","Torp","0","0","0","","","0"
"S-300P","S-300P Launcher","0","","","360","0","90","30N6","","1"
"S-300P","S-300P Launcher","1","","","360","0","90","30N6","","1"
"S-300P","S-300P Launcher","2","","","360","0","90","30N6","","1"
"S-300P","S-300P Launcher","3","","","360","0","90","30N6","","1"
"S-300PM","S-300PM Launcher","0","","","360","0","90","30N6E","","1"
"S-300PM","S-300PM Launcher","1","","","360","0","90","30N6E","","1"
"S-300PM","S-300PM Launcher","2","","","360","0","90","30N6E","","1"
"S-300PM","S-300PM Launcher","3","","","360","0","90","30N6E","","1"
"S-300PM-1","S-300PM-1 Launcher","0","","","360","0","90","30N6E","","1"
"S-300PM-1","S-300PM-1 Launcher","1","","","360","0","90","30N6E","","1"
"S-300PM-1","S-300PM-1 Launcher","2","","","360","0","90","30N6E","","1"
"S-300PM-1","S-300PM-1 Launcher","3","","","360","0","90","30N6E","","1"
"S-300PM-2 Favorit","S-300PM-2 Favorit Launcher","0","","","360","0","90","30N6E","","1"
"S-300PM-2 Favorit","S-300PM-2 Favorit Launcher","1","","","360","0","90","30N6E","","1"
"S-300PM-2 Favorit","S-300PM-2 Favorit Launcher","2","","","360","0","90","30N6E","","1"
"S-300PM-2 Favorit","S-300PM-2 Favorit Launcher","3","","","360","0","90","30N6E","","1"
"S-300PMU","S-300PMU Launcher","0","","","360","0","90","30N6","","1"
"S-300PMU","S-300PMU Launcher","1","","","360","0","90","30N6","","1"
"S-300PMU","S-300PMU Launcher","2","","","360","0","90","30N6","","1"
