DatabaseClass text primary key,MaxRange_m real,ProbDetonate real,IsPenetration integer,BlastCharge_kg real,FragCharge_kg real,RadCharge_kg real,FragMetal_kg real,FragFragment_kg real,FragSpread real
"BlastFragMis9.2kg","1556.103068","0.85","0","2.80846291","3.187691393","0.280846291","3.203845697","0.00716744","0.3"
"BlastFragMis9.4kg","1569.109988","0.85","0","2.864530614","3.260312924","0.286453061","3.275156462","0.007278125","0.3"
"BlastFragMis9.59999999999999kg","1581.850153","0.85","0","2.920493361","3.333004426","0.292049336","3.346502213","0.007387422","0.3"
"BlastFragMis9.79999999999999kg","1594.332715","0.85","0","2.976353337","3.405764442","0.297635334","3.417882221","0.007495356","0.3"
"BlastFragMis9.99999999999999kg","1604.691914","0.85","0","3.032112641","3.478591572","0.303211264","3.489295786","0.007585426","0.3"
"BlastFragMis10.5kg","1633.306975","0.85","0","3.171083482","3.660944346","0.317108348","3.667972173","0.007837547","0.3"
"BlastFragMis11kg","1660.540764","0.85","0","3.309466884","3.843688744","0.330946688","3.846844372","0.008081606","0.3"
"BlastFragMis11.5kg","1686.500196","0.85","0","3.447289571","4.026806953","0.344728957","4.025903476","0.008317982","0.3"
"BlastFragMis12kg","1711.280562","0.85","0","3.584575935","4.21028271","0.358457594","4.205141355","0.008547035","0.3"
"BlastFragMis12.5kg","1734.967173","0.85","0","3.721348337","4.394101108","0.372134834","4.384550554","0.008769101","0.3"
"BlastFragMis13kg","1757.636717","0.85","0","3.857627347","4.578248435","0.385762735","4.564124218","0.008984496","0.3"
"BlastFragMis13.5kg","1779.358383","0.85","0","3.993431951","4.762712032","0.399343195","4.743856016","0.009193519","0.3"
"BlastFragMis14kg","1800.194814","0.85","0","4.128779728","4.947480181","0.412877973","4.923740091","0.009396451","0.3"
"BlastFragMis14.5kg","1820.202907","0.85","0","4.263686999","5.132542","0.4263687","5.103771","0.009593555","0.3"
"BlastFragMis15kg","1839.434489","0.85","0","4.398168962","5.317887359","0.439816896","5.283943679","0.009785081","0.3"
"BlastFragMis15.5kg","1857.936904","0.85","0","4.532239798","5.503506802","0.45322398","5.464253401","0.009971265","0.3"
"BlastFragMis16kg","1875.75351","0.85","0","4.665912774","5.689391484","0.466591277","5.644695742","0.01015233","0.3"
"BlastFragMis16.5kg","1892.924109","0.85","0","4.799200327","5.875533116","0.479920033","5.825266558","0.010328487","0.3"
"BlastFragMis17kg","1909.485326","0.85","0","4.93211414","6.061923906","0.493211414","6.005961953","0.010499933","0.3"
"BlastFragMis17.5kg","1925.470929","0.85","0","5.06466521","6.248556527","0.506466521","6.186778263","0.010666859","0.3"
"BlastFragMis18kg","1940.91212","0.85","0","5.196863903","6.435424065","0.51968639","6.367712032","0.010829442","0.3"
"BlastFragMis18.5kg","1955.837779","0.85","0","5.328720009","6.622519994","0.532872001","6.548759997","0.010987852","0.3"
"BlastFragMis19kg","1970.274691","0.85","0","5.460242791","6.80983814","0.546024279","6.72991907","0.01114225","0.3"
"BlastFragMis19.5kg","1984.247734","0.85","0","5.591441021","6.997372653","0.559144102","6.911186326","0.011292788","0.3"
"BlastFragMis20kg","1997.780059","0.85","0","5.722323024","7.185117984","0.572232302","7.092558992","0.011439611","0.3"
"BlastFragMis20.5kg","2010.893237","0.85","0","5.852896707","7.373068862","0.585289671","7.274034431","0.011582857","0.3"
"BlastFragMis21kg","2023.607401","0.85","0","5.983169592","7.561220272","0.598316959","7.455610136","0.011722657","0.3"
"BlastFragMis21.5kg","2035.941363","0.85","0","6.113148841","7.749567439","0.611314884","7.63728372","0.011859136","0.3"
"BlastFragMis22kg","2047.912731","0.85","0","6.242841285","7.93810581","0.624284128","7.819052905","0.011992412","0.3"
"BlastFragMis22.5kg","2059.538001","0.85","0","6.372253443","8.126831038","0.637225344","8.000915519","0.012122599","0.3"
"BlastFragMis23kg","2070.83265","0.85","0","6.501391545","8.31573897","0.650139154","8.182869485","0.012249805","0.3"
"BlastFragMis23.5kg","2081.811213","0.85","0","6.630261549","8.504825634","0.663026155","8.364912817","0.012374131","0.3"
"BlastFragMis24kg","2092.48736","0.85","0","6.75886916","8.694087226","0.675886916","8.547043613","0.012495678","0.3"
"BlastFragMis24.5kg","2102.873957","0.85","0","6.887219847","8.883520102","0.688721985","8.729260051","0.012614538","0.3"
"BlastFragMis25kg","2112.983128","0.85","0","7.015318852","9.073120765","0.701531885","8.911560383","0.012730801","0.3"
"BlastFragMis25.5kg","2122.826309","0.85","0","7.143171211","9.26288586","0.714317121","9.09394293","0.012844552","0.3"
"BlastFragMis26kg","2132.414297","0.85","0","7.270781759","9.452812161","0.727078176","9.27640608","0.012955874","0.3"
"BlastFragMis26.5kg","2141.757296","0.85","0","7.398155149","9.642896568","0.739815515","9.458948284","0.013064846","0.3"
"BlastFragMis27kg","2150.864958","0.85","0","7.525295854","9.833136097","0.752529585","9.641568049","0.013171541","0.3"
"BlastFragMis27.5kg","2159.74642","0.85","0","7.652208185","10.02352788","0.765220818","9.824263938","0.013276032","0.3"
"BlastFragMis28kg","2168.410339","0.85","0","7.778896294","10.21406914","0.777889629","10.00703457","0.013378388","0.3"
"BlastFragMis28.5kg","2176.864926","0.85","0","7.905364186","10.40475721","0.790536419","10.1898786","0.013478675","0.3"
"BlastFragMis29kg","2185.117972","0.85","0","8.031615724","10.59558952","0.803161572","10.37279476","0.013576956","0.3"
"BlastFragMis29.5kg","2193.176875","0.85","0","8.15765464","10.78656357","0.815765464","10.55578179","0.013673292","0.3"
"BlastFragMis30kg","2201.048669","0.85","0","8.283484536","10.97767698","0.828348454","10.73883849","0.013767742","0.3"
"BlastFragMis31kg","2216.257359","0.85","0","8.534531095","11.3603126","0.85345311","11.1051563","0.013951201","0.3"
"BlastFragMis32kg","2230.793798","0.85","0","8.784781934","11.74347871","0.878478193","11.47173936","0.014127758","0.3"
"BlastFragMis33kg","2244.70317","0.85","0","9.034261927","12.12715872","0.903426193","11.83857936","0.014297801","0.3"
"BlastFragMis34kg","2258.026617","0.85","0","9.282994442","12.51133704","0.928299444","12.20566852","0.014461693","0.3"
"BlastFragMis35kg","2270.801682","0.85","0","9.531001468","12.89599902","0.953100147","12.57299951","0.014619767","0.3"
"BlastFragMis36kg","2283.062708","0.85","0","9.77830374","13.28113084","0.977830374","12.94056542","0.014772335","0.3"
"BlastFragMis37kg","2294.841172","0.85","0","10.02492084","13.66671944","1.002492084","13.30835972","0.014919686","0.3"
"BlastFragMis38kg","2306.165984","0.85","0","10.27087129","14.05275247","1.027087129","13.67637624","0.015062088","0.3"
"BlastFragMis39kg","2317.063748","0.85","0","10.51617264","14.43921824","1.051617264","14.04460912","0.015199793","0.3"
"BlastFragMis40kg","2327.558993","0.85","0","10.76084153","14.82610565","1.076084153","14.41305282","0.015333035","0.3"
"BlastFragMis41kg","2337.674368","0.85","0","11.00489379","15.21340414","1.100489379","14.78170207","0.015462031","0.3"
"BlastFragMis42kg","2347.430829","0.85","0","11.24834444","15.60110371","1.124834444","15.15055185","0.015586988","0.3"
"BlastFragMis43kg","2356.84779","0.85","0","11.49120783","15.98919478","1.149120783","15.51959739","0.015708095","0.3"
"BlastFragMis44kg","2365.943268","0.85","0","11.7334976","16.37766827","1.17334976","15.88883413","0.015825532","0.3"
"BlastFragMis45kg","2374.734005","0.85","0","11.9752268","16.76651546","1.19752268","16.25825773","0.015939468","0.3"
"BlastFragMis46kg","2383.235585","0.85","0","12.2164079","17.15572807","1.22164079","16.62786403","0.016050062","0.3"
"BlastFragMis47kg","2391.462528","0.85","0","12.45705279","17.54529814","1.245705279","16.99764907","0.016157461","0.3"
"BlastFragMis48kg","2399.428383","0.85","0","12.6971729","17.93521807","1.26971729","17.36760903","0.016261806","0.3"
"BlastFragMis49kg","2407.145811","0.85","0","12.93677916","18.32548056","1.293677916","17.73774028","0.016363229","0.3"
"BlastFragMis50kg","2414.626652","0.85","0","13.17588206","18.71607863","1.317588206","18.10803931","0.016461854","0.3"
"BlastFragMis52.5kg","2442.167741","0.85","0","13.7715022","19.69399853","1.37715022","19.03449927","0.016829796","0.3"
"BlastFragMis55kg","2471.238434","0.85","0","14.36418516","20.67387656","1.436418516","19.96193828","0.017223415","0.3"
"BlastFragMis57.5kg","2499.727094","0.85","0","14.95406453","21.65562364","1.495406453","20.89031182","0.017614091","0.3"
"BlastFragMis60kg","2525.62959","0.85","0","15.5412623","22.63915847","1.55412623","21.81957923","0.017973294","0.3"
"BlastFragMis62.5kg","2551.189637","0.85","0","16.12589025","23.6244065","1.612589025","22.74970325","0.018331751","0.3"
"BlastFragMis65kg","2574.430439","0.85","0","16.70805124","24.61129917","1.670805124","23.68064959","0.018660874","0.3"
"BlastFragMis67.5kg","2597.512436","0.85","0","17.28784021","25.5997732","1.728784021","24.6123866","0.018991039","0.3"
"BlastFragMis70kg","2618.492874","0.85","0","17.86534503","26.58976998","1.786534503","25.54488499","0.01929372","0.3"
"BlastFragMis72.5kg","2639.456876","0.85","0","18.44064733","27.58123511","1.844064733","26.47811756","0.019598903","0.3"
"BlastFragMis75kg","2658.499651","0.85","0","19.01382309","28.57411794","1.901382309","27.41205897","0.019878215","0.3"
"BlastFragMis77.5kg","2668.128586","0.85","0","19.58494321","29.56837119","1.958494321","28.3466856","0.020018846","0.3"
"BlastFragMis80kg","2676.343634","0.85","0","20.15407403","30.56395065","2.015407403","29.28197532","0.02013891","0.3"
"BlastFragMis82.5kg","2685.051571","0.85","0","20.72127774","31.56081484","2.072127774","30.21790742","0.020266873","0.3"
"BlastFragMis85kg","2692.457389","0.85","0","21.28661275","32.55892483","2.128661275","31.15446242","0.020375711","0.3"
"BlastFragMis87.5kg","2700.377571","0.85","0","21.85013404","33.55824397","2.185013404","32.09162199","0.020492734","0.3"
"BlastFragMis90kg","2707.090619","0.85","0","22.41189345","34.5587377","2.241189345","33.02936885","0.020591876","0.3"
"BlastFragMis92.5kg","2714.33137","0.85","0","22.97193992","35.56037339","2.297193992","33.96768669","0.020699383","0.3"
"BlastFragMis95kg","2720.44663","0.85","0","23.53031977","36.56312015","2.353031977","34.90656008","0.020790089","0.3"
"BlastFragMis97.5kg","2727.096962","0.85","0","24.08707687","37.56694876","2.408707687","35.84597438","0.020889262","0.3"
"BlastFragMis100kg","2732.692687","0.85","0","24.64225283","38.57183145","2.464225283","36.78591572","0.020972586","0.3"
"BlastFragMis105kg","2762.923384","0.85","0","25.74801755","40.58465497","2.574801755","38.66732748","0.021434217","0.3"
"BlastFragMis110kg","2791.267944","0.85","0","26.8479079","42.60139473","2.68479079","40.55069737","0.021872005","0.3"
"BlastFragMis115kg","2817.903982","0.85","0","27.94219108","44.62187261","2.794219108","42.43593631","0.022287782","0.3"
"BlastFragMis120kg","2842.986957","0.85","0","29.03111105","46.64592597","2.903111105","44.32296298","0.022683195","0.3"
"BlastFragMis125kg","2866.653589","0.85","0","30.11489139","48.67340574","3.011489139","46.21170287","0.023059732","0.3"
"BlastFragMis130kg","2889.024659","0.85","0","31.19373781","50.70417479","3.119373781","48.1020874","0.023418738","0.3"
"BlastFragMis135kg","2910.207307","0.85","0","32.26784017","52.73810655","3.226784017","49.99405328","0.023761432","0.3"
"BlastFragMis140kg","2930.29694","0.85","0","33.33737426","54.77508383","3.333737426","51.88754191","0.024088924","0.3"
"BlastFragMis145kg","2949.37882","0.85","0","34.40250329","56.8149978","3.440250329","53.7824989","0.024402223","0.3"
"BlastFragMis150kg","2967.529402","0.85","0","35.46337924","58.85774717","3.546337924","55.67887359","0.024702251","0.3"
"BlastFragMis155kg","2984.817458","0.85","0","36.52014392","60.90323739","3.652014392","57.57661869","0.024989852","0.3"
"BlastFragMis160kg","3001.305033","0.85","0","37.57293","62.95138","3.757293","59.47569","0.025265799","0.3"
"BlastFragMis165kg","3017.048261","0.85","0","38.62186185","65.0020921","3.862186185","61.37604605","0.025530801","0.3"
"BlastFragMis170kg","3032.098059","0.85","0","39.66705631","67.0552958","3.966705631","63.2776479","0.025785513","0.3"
"BlastFragMis175kg","3046.500729","0.85","0","40.70862332","69.11091778","4.070862332","65.18045889","0.026030535","0.3"
"BlastFragMis180kg","3060.298475","0.85","0","41.74666657","71.16888895","4.174666657","67.08444448","0.026266423","0.3"
"BlastFragMis185kg","3073.529856","0.85","0","42.78128395","73.22914403","4.278128395","68.98957202","0.026493691","0.3"
"BlastFragMis190kg","3086.230168","0.85","0","43.81256809","75.29162127","4.381256809","70.89581064","0.026712815","0.3"
"BlastFragMis195kg","3098.431793","0.85","0","44.84060672","77.35626219","4.484060672","72.80313109","0.026924235","0.3"
"BlastFragMis200kg","3110.164494","0.85","0","45.86548307","79.42301129","4.586548307","74.71150564","0.027128361","0.3"
"BlastFragMis205kg","3121.455679","0.85","0","46.88727622","81.49181585","4.688727622","76.62090793","0.027325573","0.3"
"BlastFragMis210kg","3132.330627","0.85","0","47.90606138","83.56262574","4.790606138","78.53131287","0.027516227","0.3"
"BlastFragMis215kg","3142.8127","0.85","0","48.9219102","85.6353932","4.89219102","80.4426966","0.027700653","0.3"
"BlastFragMis220kg","3152.923517","0.85","0","49.93489096","87.7100727","4.993489096","82.35503635","0.027879159","0.3"
"BlastFragMis225kg","3162.683121","0.85","0","50.94506886","89.78662076","5.094506886","84.26831038","0.028052034","0.3"
"BlastFragMis230kg","3172.110114","0.85","0","51.95250619","91.86499587","5.195250619","86.18249794","0.028219547","0.3"
"BlastFragMis235kg","3181.221793","0.85","0","52.95726256","93.9451583","5.295726256","88.09757915","0.028381952","0.3"
"BlastFragMis240kg","3190.034259","0.85","0","53.95939499","96.02707","5.395939499","90.013535","0.028539485","0.3"
"BlastFragMis245kg","3198.562519","0.85","0","54.95895818","98.11069455","5.495895818","91.93034727","0.028692368","0.3"
"BlastFragMis250kg","3206.820582","0.85","0","55.95600455","100.195997","5.595600455","93.84799848","0.028840811","0.3"
"BlastFragMis255kg","3226.848233","0.85","0","56.95058446","102.2829437","5.695058446","95.76647185","0.029205999","0.3"
"BlastFragMis260kg","3246.450621","0.85","0","57.94274626","104.3715025","5.794274626","97.68575125","0.029565905","0.3"
"BlastFragMis265kg","3265.642308","0.85","0","58.93253648","106.4616423","5.893253648","99.60582117","0.029920643","0.3"
"BlastFragMis270kg","3284.437149","0.85","0","59.91999985","108.5533334","5.991999985","101.5266667","0.030270324","0.3"
"BlastFragMis275kg","3302.848339","0.85","0","60.90517948","110.646547","6.090517948","103.4482735","0.030615056","0.3"
"BlastFragMis280kg","3320.888451","0.85","0","61.8881169","112.7412554","6.18881169","105.3706277","0.030954944","0.3"
"BlastFragMis285kg","3338.569474","0.85","0","62.86885214","114.8374319","6.286885214","107.293716","0.031290089","0.3"
"BlastFragMis290kg","3355.902855","0.85","0","63.84742384","116.9350508","6.384742384","109.2175254","0.031620592","0.3"
"BlastFragMis295kg","3372.899522","0.85","0","64.82386932","119.0340871","6.482386932","111.1420436","0.031946549","0.3"
"BlastFragMis300kg","3389.569923","0.85","0","65.7982246","121.1345169","6.57982246","113.0672585","0.032268053","0.3"
"BlastFragMis305kg","3405.924049","0.85","0","66.77052454","123.236317","6.677052454","114.9931585","0.032585197","0.3"
"BlastFragMis310kg","3421.97146","0.85","0","67.74080283","125.3394648","6.774080283","116.9197324","0.032898068","0.3"
"BlastFragMis315kg","3437.721313","0.85","0","68.70909208","127.4439386","6.870909208","118.8469693","0.033206753","0.3"
"BlastFragMis320kg","3453.18238","0.85","0","69.67542386","129.5497174","6.967542386","120.7748587","0.033511337","0.3"
"BlastFragMis325kg","3468.363071","0.85","0","70.63982876","131.6567808","7.063982876","122.7033904","0.033811901","0.3"
"BlastFragMis330kg","3483.271455","0.85","0","71.60233644","133.765109","7.160233644","124.6325545","0.034108526","0.3"
"BlastFragMis335kg","3497.915274","0.85","0","72.56297562","135.8746829","7.256297562","126.5623415","0.034401289","0.3"
"BlastFragMis340kg","3512.301966","0.85","0","73.52177422","137.9854839","7.352177422","128.4927419","0.034690265","0.3"
"BlastFragMis345kg","3526.438674","0.85","0","74.47875929","140.0974938","7.447875929","130.4237469","0.034975529","0.3"
"BlastFragMis350kg","3540.332266","0.85","0","75.43395713","142.2106952","7.543395713","132.3553476","0.035257152","0.3"
"BlastFragMis355kg","3553.989348","0.85","0","76.38739325","144.3250712","7.638739325","134.2875356","0.035535204","0.3"
"BlastFragMis360kg","3567.416275","0.85","0","77.33909249","146.440605","7.733909249","136.2203025","0.035809754","0.3"
"BlastFragMis365kg","3580.619164","0.85","0","78.28907896","148.5572807","7.828907896","138.1536403","0.036080867","0.3"
"BlastFragMis370kg","3593.603909","0.85","0","79.23737613","150.6750826","7.923737613","140.0875413","0.03634861","0.3"
"BlastFragMis375kg","3606.376185","0.85","0","80.18400683","152.7939954","8.018400683","142.0219977","0.036613044","0.3"
"BlastFragMis380kg","3618.941466","0.85","0","81.12899327","154.9140045","8.112899327","143.9570022","0.036874232","0.3"
"BlastFragMis385kg","3631.305027","0.85","0","82.07235711","157.0350953","8.207235711","145.8925476","0.037132234","0.3"
"BlastFragMis390kg","3643.47196","0.85","0","83.0141194","159.1572537","8.30141194","147.8286269","0.037387108","0.3"
"BlastFragMis395kg","3655.447176","0.85","0","83.95430068","161.2804662","8.395430068","149.7652331","0.037638913","0.3"
"BlastFragMis400kg","3667.235418","0.85","0","84.89292097","163.4047194","8.489292097","151.7023597","0.037887702","0.3"
"BlastFragMis420kg","3712.60798","0.85","0","88.63217535","171.9118831","8.863217535","159.4559416","0.038853787","0.3"
"BlastFragMis440kg","3755.32906","0.85","0","92.34793223","180.4347118","9.234793223","167.2173559","0.039775774","0.3"
"BlastFragMis450kg","3775.770335","0.85","0","94.1973369","184.7017754","9.41973369","171.1008877","0.040221177","0.3"
"BlastFragMis460kg","3795.635081","0.85","0","96.04126045","188.972493","9.604126045","174.9862465","0.040656656","0.3"
"BlastFragMis480kg","3833.734188","0.85","0","99.71313579","197.5245761","9.971313579","182.7622881","0.041499157","0.3"
"BlastFragMis500kg","3869.810481","0.85","0","103.3644526","206.0903649","10.33644526","190.5451825","0.042305769","0.3"
"BlastFragMis520kg","3924.629847","0.85","0","106.9960338","214.6693108","10.69960338","198.3346554","0.043551747","0.3"
"BlastFragMis540kg","3977.47173","0.85","0","110.6086387","223.2609075","11.06086387","206.1304538","0.044772036","0.3"
"BlastFragMis550kg","4003.189013","0.85","0","112.4080469","227.5613021","11.24080469","210.030651","0.045372791","0.3"
"BlastFragMis560kg","4028.45603","0.85","0","114.2029706","231.8646863","11.42029706","213.9323431","0.045967414","0.3"
"BlastFragMis580kg","4077.692048","0.85","0","117.7796822","240.4802119","11.77796822","221.7401059","0.047138628","0.3"
"BlastFragMis600kg","4125.279728","0.85","0","121.3393815","249.107079","12.13393815","229.5535395","0.048286399","0.3"
"BlastFragMis620kg","4171.310725","0.85","0","124.8826357","257.7449096","12.48826357","237.3724548","0.049411419","0.3"
"BlastFragMis640kg","4215.869316","0.85","0","128.4099755","266.3933497","12.84099755","245.1966748","0.050514354","0.3"
"BlastFragMis650kg","4237.620975","0.85","0","130.1678341","270.7214439","13.01678341","249.110722","0.051057742","0.3"
"BlastFragMis660kg","4259.033189","0.85","0","131.9218983","275.0520678","13.19218983","253.0260339","0.051595847","0.3"
"BlastFragMis680kg","4300.874124","0.85","0","135.4188717","283.7207522","13.54188717","260.8603761","0.052656515","0.3"
"BlastFragMis700kg","4341.458592","0.85","0","138.9013352","292.3991099","13.89013352","268.6995549","0.053696953","0.3"
"BlastFragMis720kg","4380.848272","0.85","0","142.3697037","301.0868642","14.23697037","276.5434321","0.054717735","0.3"
"BlastFragMis740kg","4419.100506","0.85","0","145.8243687","309.7837542","14.58243687","284.3918771","0.055719412","0.3"
"BlastFragMis750kg","4437.816916","0.85","0","147.546679","314.1355474","14.7546679","288.3177737","0.056213253","0.3"
"BlastFragMis760kg","4456.268707","0.85","0","149.2657007","318.4895328","14.92657007","292.2447664","0.056702516","0.3"
"BlastFragMis780kg","4492.402709","0.85","0","152.6940507","327.2039662","15.26940507","300.1019831","0.05766756","0.3"
"BlastFragMis800kg","4527.549085","0.85","0","156.1097516","335.9268323","15.61097516","307.9634161","0.058615039","0.3"
"BlastFragMis820kg","4561.75143","0.85","0","159.5131197","344.6579202","15.95131197","315.8289601","0.05954543","0.3"
"BlastFragMis840kg","4595.050607","0.85","0","162.9044558","353.3970294","16.29044558","323.6985147","0.060459192","0.3"
"BlastFragMis850kg","4611.373588","0.85","0","164.595702","357.769532","16.4595702","327.634766","0.060909977","0.3"
"BlastFragMis860kg","4627.484977","0.85","0","166.2840466","362.1439689","16.62840466","331.5719845","0.06135677","0.3"
"BlastFragMis880kg","4659.090596","0.85","0","169.6521651","370.8985566","16.96521651","339.4492783","0.062238592","0.3"
"BlastFragMis900kg","4689.901399","0.85","0","173.0090722","379.6606185","17.30090722","347.3303093","0.063105071","0.3"
"BlastFragMis920kg","4719.949362","0.85","0","176.355017","388.4299887","17.6355017","355.2149943","0.063956607","0.3"
"BlastFragMis940kg","4749.264653","0.85","0","179.6902379","397.206508","17.96902379","363.103254","0.064793586","0.3"
"BlastFragMis950kg","4763.65651","0.85","0","181.3538986","401.5974009","18.13538986","367.0487005","0.065206733","0.3"
"BlastFragMis960kg","4777.87576","0.85","0","183.0149632","405.9900245","18.30149632","370.9950123","0.06561638","0.3"
"BlastFragMis980kg","4805.809619","0.85","0","186.3294114","414.7803924","18.63294114","378.8901962","0.06642535","0.3"
"BlastFragMis1000kg","4833.091722","0.85","0","189.6337924","423.5774717","18.96337924","386.7887359","0.067220844","0.3"
"BlastFragMis1025kg","4886.399166","0.85","0","193.7504176","434.583055","19.37504176","396.6665275","0.068794056","0.3"
"BlastFragMis1050kg","4938.427126","0.85","0","197.8520028","445.5986648","19.78520028","406.5493324","0.070349426","0.3"
"BlastFragMis1075kg","4990.010297","0.85","0","201.9389063","456.6240625","20.19389063","416.4370312","0.071911074","0.3"
"BlastFragMis1100kg","5040.368889","0.85","0","206.0114695","467.6590203","20.60114695","426.3295102","0.07345443","0.3"
"BlastFragMis1125kg","5090.345935","0.85","0","210.0700185","478.703321","21.00700185","436.2266605","0.075004584","0.3"
"BlastFragMis1150kg","5139.146946","0.85","0","214.1148646","489.756757","21.41148646","446.1283785","0.076536006","0.3"
"BlastFragMis1175kg","5187.623214","0.85","0","218.1463058","500.8191295","21.81463058","456.0345647","0.078074741","0.3"
"BlastFragMis1200kg","5234.966592","0.85","0","222.1646274","511.8902484","22.21646274","465.9451242","0.079594316","0.3"
"BlastFragMis1225kg","5282.036501","0.85","0","226.1701028","522.9699315","22.61701028","475.8599657","0.081121713","0.3"
"BlastFragMis1250kg","5328.012046","0.85","0","230.1629941","534.058004","23.01629941","485.779002","0.082629529","0.3"
"BlastFragMis1275kg","5373.760609","0.85","0","234.143553","545.154298","23.4143553","495.702149","0.084145671","0.3"
"BlastFragMis1300kg","5418.449362","0.85","0","238.1120215","556.2586523","23.81120215","505.6293262","0.085641824","0.3"
"BlastFragMis1325kg","5462.953455","0.85","0","242.068632","567.370912","24.2068632","515.560456","0.087146798","0.3"
"BlastFragMis1350kg","5506.428859","0.85","0","246.0136083","578.4909278","24.60136083","525.4954639","0.088631382","0.3"
"BlastFragMis1375kg","5549.758274","0.85","0","249.9471659","589.6185561","24.99471659","535.434278","0.090125278","0.3"
"BlastFragMis1400kg","5592.087132","0.85","0","253.8695123","600.7536584","25.38695123","545.3768292","0.091598393","0.3"
"BlastFragMis1425kg","5634.305463","0.85","0","257.780848","611.8961014","25.7780848","555.3230507","0.093081302","0.3"
"BlastFragMis1450kg","5675.548756","0.85","0","261.6813659","623.0457561","26.16813659","565.272878","0.094543047","0.3"
"BlastFragMis1475kg","5716.714145","0.85","0","265.5712527","634.2024982","26.55712527","575.2262491","0.096015064","0.3"
"BlastFragMis1500kg","5756.927722","0.85","0","269.4506886","645.3662076","26.94506886","585.1831038","0.09746554","0.3"
"BlastFragMis1525kg","5797.09349","0.85","0","273.3198477","656.5367682","27.33198477","595.1433841","0.098926759","0.3"
"BlastFragMis1550kg","5836.328654","0.85","0","277.1788986","667.7140676","27.71788986","605.1070338","0.10036607","0.3"
"BlastFragMis1575kg","5875.543852","0.85","0","281.0280042","678.8979972","28.10280042","615.0739986","0.101816586","0.3"
"BlastFragMis1600kg","5913.847863","0.85","0","284.8673226","690.0884516","28.48673226","625.0442258","0.103244834","0.3"
"BlastFragMis1625kg","5952.157731","0.85","0","288.6970065","701.285329","28.86970065","635.0176645","0.104684745","0.3"
"BlastFragMis1650kg","5989.574242","0.85","0","292.5172043","712.4885305","29.25172043","644.9942652","0.106102034","0.3"
"BlastFragMis1675kg","6027.020616","0.85","0","296.3280597","723.6979602","29.63280597","654.9739801","0.107531437","0.3"
"BlastFragMis1700kg","6063.590048","0.85","0","300.1297121","734.9135253","30.01297121","664.9567626","0.108937871","0.3"
"BlastFragMis1725kg","6100.211707","0.85","0","303.9222969","746.1351354","30.39222969","674.9425677","0.110356862","0.3"
"BlastFragMis1750kg","6135.971574","0.85","0","307.7059454","757.362703","30.77059454","684.9313515","0.111752546","0.3"
"BlastFragMis1775kg","6171.804549","0.85","0","311.4807855","768.596143","31.14807855","694.9230715","0.113161223","0.3"
"BlastFragMis1800kg","6206.789745","0.85","0","315.2469411","779.8353726","31.52469411","704.9176863","0.11454626","0.3"
"BlastFragMis1825kg","6241.867581","0.85","0","319.0045329","791.0803114","31.90045329","714.9151557","0.115944722","0.3"
"BlastFragMis1850kg","6276.110629","0.85","0","322.7536782","802.3308812","32.27536782","724.9154406","0.117319217","0.3"
"BlastFragMis1875kg","6310.46462","0.85","0","326.4944911","813.5870059","32.64944911","734.918503","0.11870756","0.3"
"BlastFragMis1900kg","6343.995896","0.85","0","330.2270828","824.8486115","33.02270828","744.9243057","0.120071616","0.3"
"BlastFragMis1925kg","6377.655293","0.85","0","333.9515613","836.1156258","33.39515613","754.9328129","0.121449938","0.3"
"BlastFragMis1950kg","6410.503214","0.85","0","337.6680322","847.3879785","33.76680322","764.9439893","0.122803659","0.3"
"BlastFragMis1975kg","6443.495407","0.85","0","341.3765981","858.6656013","34.13765981","774.9578006","0.124172056","0.3"
"BlastFragMis2000kg","6475.686611","0.85","0","345.0773589","869.9484274","34.50773589","784.9742137","0.125515544","0.3"
"BlastFragMis2050kg","6539.596781","0.85","0","352.4558537","892.5294309","35.24558537","805.0147154","0.128207472","0.3"
"BlastFragMis2100kg","6602.281375","0.85","0","359.8042685","915.1304877","35.98042685","825.0652438","0.130879639","0.3"
"BlastFragMis2150kg","6663.785244","0.85","0","367.1233198","937.7511201","36.71233198","845.1255601","0.133532242","0.3"
"BlastFragMis2200kg","6724.15067","0.85","0","374.4136906","960.3908729","37.44136906","865.1954365","0.136165476","0.3"
"BlastFragMis2250kg","6783.417564","0.85","0","381.6760329","983.0493114","38.16760329","885.2746557","0.138779535","0.3"
"BlastFragMis2300kg","6841.623651","0.85","0","388.9109694","1005.72602","38.89109694","905.3630102","0.141374611","0.3"
"BlastFragMis2350kg","6898.804632","0.85","0","396.1190963","1028.420602","39.61190963","925.4603012","0.143950895","0.3"
"BlastFragMis2400kg","6954.994335","0.85","0","403.3009838","1051.132677","40.33009838","945.5663387","0.146508574","0.3"
"BlastFragMis2450kg","7010.22485","0.85","0","410.4571789","1073.861881","41.04571789","965.6809404","0.149047838","0.3"
"BlastFragMis2500kg","7064.526649","0.85","0","417.5882058","1096.607863","41.75882058","985.8039314","0.15156887","0.3"
"BlastFragMis2550kg","7117.9287","0.85","0","424.6945681","1119.370288","42.46945681","1005.935144","0.154071855","0.3"
"BlastFragMis2600kg","7170.45857","0.85","0","431.7767494","1142.148834","43.17767494","1026.074417","0.156556975","0.3"
"BlastFragMis2650kg","7222.142516","0.85","0","438.8352147","1164.94319","43.88352147","1046.221595","0.15902441","0.3"
