DatabaseClass text,LauncherId numeric,Item text,Quantity numeric
"S-70C(M) Thunderhawk-10-L","6","DIFAR (95) Sonobuoy","10"
"S-70C(M) Thunderhawk-11-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-11-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-11-L","2","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-11-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-11-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-11-L","5","DICASS (100) Sonobuoy","5"
"S-70C(M) Thunderhawk-11-L","6","DIFAR (100) Sonobuoy","10"
"S-70C(M) Thunderhawk-12-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-12-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-12-L","2","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-12-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-12-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-12-L","5","DICASS (105) Sonobuoy","5"
"S-70C(M) Thunderhawk-12-L","6","DIFAR (105) Sonobuoy","10"
"S-70C(M) Thunderhawk-13-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-13-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-13-L","2","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-13-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-13-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-13-L","5","DICASS (110) Sonobuoy","5"
"S-70C(M) Thunderhawk-13-L","6","DIFAR (110) Sonobuoy","10"
"S-70C(M) Thunderhawk-14-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-14-L","1","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-14-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-14-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-14-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-14-L","5","DICASS (90) Sonobuoy","5"
"S-70C(M) Thunderhawk-14-L","6","DIFAR (90) Sonobuoy","10"
"S-70C(M) Thunderhawk-15-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-15-L","1","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-15-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-15-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-15-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-15-L","5","DICASS (90) Sonobuoy","5"
"S-70C(M) Thunderhawk-15-L","6","DIFAR (90) Sonobuoy","10"
"S-70C(M) Thunderhawk-16-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-16-L","1","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-16-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-16-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-16-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-16-L","5","DICASS (95) Sonobuoy","5"
"S-70C(M) Thunderhawk-16-L","6","DIFAR (95) Sonobuoy","10"
"S-70C(M) Thunderhawk-17-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-17-L","1","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-17-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-17-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-17-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-17-L","5","DICASS (100) Sonobuoy","5"
"S-70C(M) Thunderhawk-17-L","6","DIFAR (100) Sonobuoy","10"
"S-70C(M) Thunderhawk-18-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-18-L","1","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-18-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-18-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-18-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-18-L","5","DICASS (105) Sonobuoy","5"
"S-70C(M) Thunderhawk-18-L","6","DIFAR (105) Sonobuoy","10"
"S-70C(M) Thunderhawk-19-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-19-L","1","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-19-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-19-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-19-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-19-L","5","DICASS (110) Sonobuoy","5"
"S-70C(M) Thunderhawk-19-L","6","DIFAR (110) Sonobuoy","10"
"S-70C(M) Thunderhawk-2-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-2-L","1","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-2-L","2","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-2-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-2-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-2-L","5","DICASS (85) Sonobuoy","5"
"S-70C(M) Thunderhawk-2-L","6","DIFAR (85) Sonobuoy","10"
"S-70C(M) Thunderhawk-20-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-20-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-20-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-20-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-20-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-20-L","5","DICASS (90) Sonobuoy","5"
"S-70C(M) Thunderhawk-20-L","6","DIFAR (90) Sonobuoy","10"
"S-70C(M) Thunderhawk-21-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-21-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-21-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-21-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-21-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-21-L","5","DICASS (90) Sonobuoy","5"
"S-70C(M) Thunderhawk-21-L","6","DIFAR (90) Sonobuoy","10"
"S-70C(M) Thunderhawk-22-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-22-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-22-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-22-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-22-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-22-L","5","DICASS (95) Sonobuoy","5"
"S-70C(M) Thunderhawk-22-L","6","DIFAR (95) Sonobuoy","10"
"S-70C(M) Thunderhawk-23-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-23-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-23-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-23-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-23-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-23-L","5","DICASS (100) Sonobuoy","5"
"S-70C(M) Thunderhawk-23-L","6","DIFAR (100) Sonobuoy","10"
"S-70C(M) Thunderhawk-24-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-24-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-24-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-24-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-24-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-24-L","5","DICASS (105) Sonobuoy","5"
"S-70C(M) Thunderhawk-24-L","6","DIFAR (105) Sonobuoy","10"
"S-70C(M) Thunderhawk-25-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-25-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-25-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-25-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-25-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-25-L","5","DICASS (110) Sonobuoy","5"
"S-70C(M) Thunderhawk-25-L","6","DIFAR (110) Sonobuoy","10"
"S-70C(M) Thunderhawk-26-L","0","Mk-54","1"
"S-70C(M) Thunderhawk-26-L","1","Mk-54","1"
"S-70C(M) Thunderhawk-26-L","2","Mk-54","1"
"S-70C(M) Thunderhawk-26-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-26-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-26-L","5","DICASS (100) Sonobuoy","5"
"S-70C(M) Thunderhawk-26-L","6","DIFAR (100) Sonobuoy","10"
"S-70C(M) Thunderhawk-27-L","0","Mk-54","1"
"S-70C(M) Thunderhawk-27-L","1","Mk-54","1"
"S-70C(M) Thunderhawk-27-L","2","Mk-54","1"
"S-70C(M) Thunderhawk-27-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-27-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-27-L","5","DICASS (105) Sonobuoy","5"
"S-70C(M) Thunderhawk-27-L","6","DIFAR (105) Sonobuoy","10"
"S-70C(M) Thunderhawk-28-L","0","Mk-54","1"
"S-70C(M) Thunderhawk-28-L","1","Mk-54","1"
"S-70C(M) Thunderhawk-28-L","2","Mk-54","1"
"S-70C(M) Thunderhawk-28-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-28-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-28-L","5","DICASS (110) Sonobuoy","5"
"S-70C(M) Thunderhawk-28-L","6","DIFAR (110) Sonobuoy","10"
"S-70C(M) Thunderhawk-29-L","0","Mk-54","1"
"S-70C(M) Thunderhawk-29-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-29-L","2","Mk-54","1"
"S-70C(M) Thunderhawk-29-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-29-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-29-L","5","DICASS (100) Sonobuoy","5"
"S-70C(M) Thunderhawk-29-L","6","DIFAR (100) Sonobuoy","10"
"S-70C(M) Thunderhawk-3-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-3-L","1","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-3-L","2","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-3-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-3-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-3-L","5","DICASS (90) Sonobuoy","5"
"S-70C(M) Thunderhawk-3-L","6","DIFAR (90) Sonobuoy","10"
"S-70C(M) Thunderhawk-30-L","0","Mk-54","1"
"S-70C(M) Thunderhawk-30-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-30-L","2","Mk-54","1"
"S-70C(M) Thunderhawk-30-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-30-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-30-L","5","DICASS (105) Sonobuoy","5"
"S-70C(M) Thunderhawk-30-L","6","DIFAR (105) Sonobuoy","10"
"S-70C(M) Thunderhawk-31-L","0","Mk-54","1"
"S-70C(M) Thunderhawk-31-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-31-L","2","Mk-54","1"
"S-70C(M) Thunderhawk-31-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-31-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-31-L","5","DICASS (110) Sonobuoy","5"
"S-70C(M) Thunderhawk-31-L","6","DIFAR (110) Sonobuoy","10"
"S-70C(M) Thunderhawk-32-L","0","Mk-54","1"
"S-70C(M) Thunderhawk-32-L","1","Mk-54","1"
"S-70C(M) Thunderhawk-32-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-32-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-32-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-32-L","5","DICASS (100) Sonobuoy","5"
"S-70C(M) Thunderhawk-32-L","6","DIFAR (100) Sonobuoy","10"
"S-70C(M) Thunderhawk-33-L","0","Mk-54","1"
"S-70C(M) Thunderhawk-33-L","1","Mk-54","1"
"S-70C(M) Thunderhawk-33-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-33-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-33-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-33-L","5","DICASS (105) Sonobuoy","5"
"S-70C(M) Thunderhawk-33-L","6","DIFAR (105) Sonobuoy","10"
"S-70C(M) Thunderhawk-34-L","0","Mk-54","1"
"S-70C(M) Thunderhawk-34-L","1","Mk-54","1"
"S-70C(M) Thunderhawk-34-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-34-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-34-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-34-L","5","DICASS (110) Sonobuoy","5"
"S-70C(M) Thunderhawk-34-L","6","DIFAR (110) Sonobuoy","10"
"S-70C(M) Thunderhawk-35-L","0","Mk-54","1"
"S-70C(M) Thunderhawk-35-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-35-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-35-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-35-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-35-L","5","DICASS (100) Sonobuoy","5"
"S-70C(M) Thunderhawk-35-L","6","DIFAR (100) Sonobuoy","10"
"S-70C(M) Thunderhawk-36-L","0","Mk-54","1"
"S-70C(M) Thunderhawk-36-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-36-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-36-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-36-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-36-L","5","DICASS (105) Sonobuoy","5"
"S-70C(M) Thunderhawk-36-L","6","DIFAR (105) Sonobuoy","10"
"S-70C(M) Thunderhawk-37-L","0","Mk-54","1"
"S-70C(M) Thunderhawk-37-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-37-L","2","Mk-50","1"
"S-70C(M) Thunderhawk-37-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-37-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-37-L","5","DICASS (110) Sonobuoy","5"
"S-70C(M) Thunderhawk-37-L","6","DIFAR (110) Sonobuoy","10"
"S-70C(M) Thunderhawk-4-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-4-L","1","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-4-L","2","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-4-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-4-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-4-L","5","DICASS (95) Sonobuoy","5"
"S-70C(M) Thunderhawk-4-L","6","DIFAR (95) Sonobuoy","10"
"S-70C(M) Thunderhawk-5-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-5-L","1","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-5-L","2","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-5-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-5-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-5-L","5","DICASS (100) Sonobuoy","5"
"S-70C(M) Thunderhawk-5-L","6","DIFAR (100) Sonobuoy","10"
"S-70C(M) Thunderhawk-6-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-6-L","1","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-6-L","2","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-6-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-6-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-6-L","5","DICASS (105) Sonobuoy","5"
"S-70C(M) Thunderhawk-6-L","6","DIFAR (105) Sonobuoy","10"
"S-70C(M) Thunderhawk-7-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-7-L","1","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-7-L","2","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-7-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-7-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-7-L","5","DICASS (110) Sonobuoy","5"
"S-70C(M) Thunderhawk-7-L","6","DIFAR (110) Sonobuoy","10"
"S-70C(M) Thunderhawk-8-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-8-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-8-L","2","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-8-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-8-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-8-L","5","DICASS (85) Sonobuoy","5"
"S-70C(M) Thunderhawk-8-L","6","DIFAR (85) Sonobuoy","10"
"S-70C(M) Thunderhawk-9-L","0","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-9-L","1","120 gallon tank","1"
"S-70C(M) Thunderhawk-9-L","2","Mk-46 Mod5","1"
"S-70C(M) Thunderhawk-9-L","3","Chaff-1","25"
"S-70C(M) Thunderhawk-9-L","4","Flare-1","25"
"S-70C(M) Thunderhawk-9-L","5","DICASS (90) Sonobuoy","5"
"S-70C(M) Thunderhawk-9-L","6","DIFAR (90) Sonobuoy","10"
"S-75 Desna-1-L","0","V-755","1"
"S-75 Desna-1-L","1","V-755","1"
"S-75 Desna-1-L","2","V-755","1"
"S-75 Desna-1-L","3","V-755","1"
"S-75 Desna-1-L","4","V-755","1"
"S-75 Desna-1-L","5","V-755","1"
"S-75 Dvina-1-L","0","V-750","1"
"S-75 Dvina-1-L","1","V-750","1"
"S-75 Dvina-1-L","2","V-750","1"
"S-75 Dvina-1-L","3","V-750","1"
"S-75 Dvina-1-L","4","V-750","1"
"S-75 Dvina-1-L","5","V-750","1"
"S-75M Dvina-1-L","0","V-750V","1"
"S-75M Dvina-1-L","1","V-750V","1"
"S-75M Dvina-1-L","2","V-750V","1"
"S-75M Dvina-1-L","3","V-750V","1"
"S-75M Dvina-1-L","4","V-750V","1"
"S-75M Dvina-1-L","5","V-750V","1"
"S-75M Volga-1-L","0","V-759","1"
"S-75M Volga-1-L","1","V-759","1"
"S-75M Volga-1-L","2","V-759","1"
"S-75M Volga-1-L","3","V-759","1"
"S-75M Volga-1-L","4","V-759","1"
"S-75M Volga-1-L","5","V-759","1"
"S-75M Volkhov-1-L","0","V-755","1"
"S-75M Volkhov-1-L","1","V-755","1"
"S-75M Volkhov-1-L","2","V-755","1"
"S-75M Volkhov-1-L","3","V-755","1"
"S-75M Volkhov-1-L","4","V-755","1"
"S-75M Volkhov-1-L","5","V-755","1"
"S-75M2 Volkhov-1-L","0","V-759","1"
"S-75M2 Volkhov-1-L","1","V-759","1"
"S-75M2 Volkhov-1-L","2","V-759","1"
"S-75M2 Volkhov-1-L","3","V-759","1"
"S-75M2 Volkhov-1-L","4","V-759","1"
"S-75M2 Volkhov-1-L","5","V-759","1"
"S-75M2 Volkhov-2-L","0","V759","10"
"S-75M2 Volkhov-2-L","1","V759","10"
"S-75M2 Volkhov-2-L","2","V759","10"
"S-75M2 Volkhov-2-L","3","V759","10"
"S-75M2 Volkhov-2-L","4","V759","10"
"S-75M2 Volkhov-2-L","5","V759","10"
"S-75M3 Volkhov-1-L","0","V-760","1"
"S-75M3 Volkhov-1-L","1","V-760","1"
"S-75M3 Volkhov-1-L","2","V-760","1"
"S-75M3 Volkhov-1-L","3","V-760","1"
"S-75M3 Volkhov-1-L","4","V-760","1"
"S-75M3 Volkhov-1-L","5","V-760","1"
"S-75M4 Volkhov-1-L","0","V-759","1"
"S-75M4 Volkhov-1-L","1","V-759","1"
"S-75M4 Volkhov-1-L","2","V-759","1"
"S-75M4 Volkhov-1-L","3","V-759","1"
"S-75M4 Volkhov-1-L","4","V-759","1"
"S-75M4 Volkhov-1-L","5","V-759","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1994","0","AGM-119B","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1994","1","120 gallon tank","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1994","2","Mk-46 Mod5","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1994","3","Chaff-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1994","4","Flare-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1994","5","LOFAR (90) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1994","6","DICASS (90) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1994","7","DIFAR (90) Sonobuoy","15"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1997","0","AGM-119B","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1997","1","120 gallon tank","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1997","2","Mk-46 Mod5","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1997","3","Chaff-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1997","4","Flare-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1997","5","LOFAR (95) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1997","6","DICASS (95) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 1997","7","DIFAR (95) Sonobuoy","15"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2002","0","AGM-119B","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2002","1","120 gallon tank","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2002","2","Mk-46 Mod5","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2002","3","Chaff-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2002","4","Flare-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2002","5","LOFAR (100) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2002","6","DICASS (100) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2002","7","DIFAR (100) Sonobuoy","15"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2007","0","AGM-119B","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2007","1","120 gallon tank","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2007","2","Mk-46 Mod5","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2007","3","Chaff-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2007","4","Flare-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2007","5","LOFAR (105) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2007","6","DICASS (105) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2007","7","DIFAR (105) Sonobuoy","15"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2012","0","AGM-119B","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2012","1","120 gallon tank","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2012","2","Mk-46 Mod5","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2012","3","Chaff-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2012","4","Flare-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2012","5","LOFAR (110) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2012","6","DICASS (110) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-46 2012","7","DIFAR (110) Sonobuoy","15"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2004","0","AGM-119B","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2004","1","120 gallon tank","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2004","2","Mk-54","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2004","3","Chaff-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2004","4","Flare-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2004","5","LOFAR (100) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2004","6","DICASS (100) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2004","7","DIFAR (100) Sonobuoy","15"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2007","0","AGM-119B","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2007","1","120 gallon tank","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2007","2","Mk-54","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2007","3","Chaff-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2007","4","Flare-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2007","5","LOFAR (105) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2007","6","DICASS (105) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2007","7","DIFAR (105) Sonobuoy","15"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2012","0","AGM-119B","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2012","1","120 gallon tank","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2012","2","Mk-54","1"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2012","3","Chaff-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2012","4","Flare-1","25"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2012","5","LOFAR (110) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2012","6","DICASS (110) Sonobuoy","5"
"SH-60 ASW 1 AGM-119 1 120 gallon tank 1 Mk-54 2012","7","DIFAR (110) Sonobuoy","15"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1990","0","AGM-65F","2"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1990","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1990","2","Mk-46 Mod5","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1990","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1990","4","Flare-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1990","5","LOFAR (85) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1990","6","DICASS (85) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1990","7","DIFAR (85) Sonobuoy","15"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1992","0","AGM-65F","2"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1992","1","120 gallon tank","1"
