DatabaseClass text primary key,NATO_ASCC text,ModelClassId numeric,ClassificationId numeric,Cost numeric,Weight_kg numeric,Volume_m3 numeric,InitialYear numeric,FinalYear numeric,Country text,Designation text,ImageList text,IconFileName nexttumeric,ModelFileName text,Description text,Notes text,MaxRange_km numeric,RefRange_km numeric,FieldOfView_deg numeric,MinElevation_deg numeric,MaxElevation_deg numeric,ScanPeriod_s numeric,DamageEffect text,RangeError numeric,AngleError_deg numeric,ElevationError_deg numeric,MinFrequency_Hz numeric,MaxFrequency_Hz numeric,IdThreshold_dB real,CounterMeasureFactor numeric,IsSurveillance numeric,ERPpeak_dBW numeric,ERPaverage_dBW numeric,MaxFireControlTracks numeric,IsSemiactive numeric,BlindSpeed_mps numeric,LookdownWater_dB numeric,LookdownLand_dB numeric,Bandwidth_Hz numeric,AzimuthBeamwidth_deg numeric,ElevationBeamwidth_deg numeric,EffectiveSidelobes_dB numeric,DetectsSurface numeric,DetectsAir numeric,DetectsMissile numeric,DetectsGround numeric
"RSN-75-A","Fan Song-A","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 120km, Ref:28.6km, ERP_dBw: 57 / 57","needs updating with accurate details.  Current info 'generated' mathematically.  Max range, elevation limits, scan rate are accurate","120","28.6","360","-5","70","2","GenericSensor","0.003","0.25","0.25","4900000000","5100000000","99","1","1","57","57","20","0","2.5","-3","-12","3000000","5","10","-30","0","1","1","0"
"RSN-75-B","Fan Song-B","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 120km, Ref:28.7km, ERP_dBw: 57 / 57","needs updating with accurate details.  Current info 'generated' mathematically.  Max range, elevation limits, scan rate are accurate","120","28.72","360","-5","70","2","GenericSensor","0.0025","0.25","0.25","4900000000","5100000000","99","1","1","57","57","20","0","2.5","-3","-12","3000000","5","10","-30","0","1","1","0"
"RSN-75-C","Fan Song-C","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 120km, Ref:28.8km, ERP_dBw: 57 / 57","needs updating with accurate details.  Current info 'generated' mathematically.  Max range, elevation limits, scan rate are accurate","120","28.83","360","-5","70","2","GenericSensor","0.002","0.15","0.15","4900000000","5100000000","99","1","1","57","57","20","0","2.5","-3","-12","3000000","5","7.5","-30","0","1","1","0"
"RSN-75-F","Fan Song-F","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 145km, Ref:32.2km, ERP_dBw: 57 / 57","needs updating with accurate details.  Current info 'generated' mathematically.  Max range, elevation limits, scan rate are accurate.  elevation error was 0.63, range error was 0, angle error was 0.1, update was 2.  for 190m error at 60km, use 0.1° error for elevation and angle, for 190m error at 45km, use 0.15.  for 200m at 30km, use 0.25","145","32.19","360","-5","70","2","GenericSensor","0.002","0.1","0.1","4900000000","5100000000","99","1","1","57","57","20","0","2.5","-3","-12","3000000","5","10","-30","0","1","1","0"
"SAM Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 90km, Ref:19.4km, ERP_dBw: 50 / 40","","90","19.39","90","-45","45","3.75","GenericSensor","0.23","4.05","2.7","3000000000","3500000000","99","1","0","50","40","0","0","0","-3","-12","3000000","5","5","-30","0","1","1","0"
"SA-N-11 seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 15km, Ref:10.7km, ERP_dBw: 25 / 15","Boosted the ref range from 3.32 to 7.25, this lifts engagement range of a 2dBsm target from just 3.72km to 8km.  The missile has a head on engagement range of 8km, this setting allows it engage all but the most stealthy of the non specifically stealth aircraft.","15","10.7","60","-30","30","2.5","GenericSensor","0.41","9.8","6.53","3000000000","3500000000","99","1","0","25","15","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"SA-N-3 seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 25km, Ref:11.3km, ERP_dBw: 46 / 36","Ref range boosted from 5.54 to 11.28.  previous it required a 414m² target to be able to attack at max range, this is unlikely to ever happen.  11.28 allows for engagement of any target larger than 50m² to max range.  It also lifts the engagement range of a 2dBsm target from 6.216km to 12.55km.  Still weak, but considerably better.","25","11.28","60","-30","30","2.5","GenericSensor","0.34","7.59","5.06","3000000000","3500000000","99","1","0","46","36","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"SA-SAM Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 90km, Ref:19.4km, ERP_dBw: -99 / -109","","90","19.39","90","-45","45","3.75","GenericSensor","0.23","4.05","2.7","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","1","0"
"Sea Cat Mod2 Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 8km, Ref:3.5km, ERP_dBw: -99 / -109","","8","3.5","40","-20","20","2.5","GenericSensor","0.3","6.19","4.13","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","1","0"
"Sea Dart Mod3 Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 150km, Ref:151km, ERP_dBw: -99 / -109","seeker range boosted to 150km, to permit SARH Guidance against a target that will be intercepted at maximum flight range, this range corresponds to fire control limited range.  Following the pattern set by the AIM-7, ref range set to double limting range to ensure the seeker works.","150","151","90","-45","45","3.75","GenericSensor","0.21","3.58","2.38","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","1","0"
"Sea Dart Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 150km, Ref:151km, ERP_dBw: -99 / -109","seeker range boosted to 150km, to permit SARH Guidance against a target that will be intercepted at maximum flight range, this range corresponds to fire control limited range.  Following the pattern set by the AIM-7, ref range set to double limting range to ensure the seeker works.","150","151","90","-45","45","3.75","GenericSensor","0.21","3.58","2.38","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","1","0"
"Seawolf-SAM Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 8km, Ref:6.7km, ERP_dBw: -99 / -109","","8","6.68","90","-45","45","3.75","GenericSensor","0.23","4.05","2.7","3000000000","3500000000","99","1","0","-99","-109","0","1","0","-3","-12","3000000","5","5","-30","0","1","1","0"
"Skyflash Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: A, Range: 30km, Ref:32km, ERP_dBw: 40 / 30","","30","32","60","-30","30","2.5","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","40","30","0","0","0","0","0","3000000","5","5","-30","0","1","0","0"
"SNR-125","Low Blow","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 110km, Ref:133km, ERP_dBw: 54 / 34","needs updating with accurate details. Max range, Ref Range are accurate.  Used missile performance to push the radar accuracy to where its needed.  0.0006 range error, 0.04 angular errors results in a maximum error of 21.4m at 18.5km, max range of the best missile it commands.","110","133.01","360","-5","60.5","2.23","GenericSensor","0.0006","0.04","0.04","9000000000","9500000000","99","1","1","54","34","2","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"SPG-49 2","","0","0","0","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 274km, Ref:125.6km, ERP_dBw: 43 / 33","originally designed with ain instrumented range of 400kyds and track a 1m² target at 200kyds, this was later relaxed to 300kyds instrumented while tracking at 4.5m² target at 200kyds.","274.32","125.5634","360","-30","83","7.2","GenericSensor","0.00025","0.0025","0.0025","3000000000","3500000000","99","0","0","42.91","32.91","2","0","2.5","-3","-12","3000000","5","11","-30","0","1","1","0"
"SPG-55 2","","0","0","0","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 274km, Ref:129.7km, ERP_dBw: 85 / 62","assumed 25dB gain.  maximum range of 300kyds.  assumed 20m² target at this range.  I don't have any references that state this radar is a hinderence to RIM-67D","274.32","129.718","360","-30","83","3","GenericSensor","0.00527","0.45","0.45","3000000000","3500000000","99","0","0","85","62","2","0","2.5","-3","-12","3000000","1.6","1.6","-30","0","1","1","0"
"SPG-55 4","","0","0","0","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 183km, Ref:57.8km, ERP_dBw: 85 / 62","assumed 25dB gain.  maximum range of 200kyds.  assumed 100m² target at this range.","182.88","57.832","360","-30","83","3","GenericSensor","0.00527","0.45","0.45","3000000000","3500000000","99","0","0","85","62","4","0","2.5","-3","-12","3000000","1.6","1.6","-30","0","1","1","0"
"SPG-55 8","","0","0","0","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 183km, Ref:57.8km, ERP_dBw: 85 / 62","assumed 25dB gain.  maximum range of 200kyds.  assumed 100m² target at this range.","182.88","57.832","360","-30","83","3","GenericSensor","0.00527","0.45","0.45","3000000000","3500000000","99","0","0","85","62","8","0","2.5","-3","-12","3000000","1.6","1.6","-30","0","1","1","0"
"SPS-17","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 370km, Ref:208.3km, ERP_dBw: 77 / 52","","370","208.3","360","0","48","12","GenericSensor","0.008108","0.925","1.35","215000000","225000000","99","1","1","76.75","51.52","0","0","2.5","-10.3","-18","1000000","18.5","27","-30","0","1","1","0"
"SPS-17A","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 550km, Ref:281.3km, ERP_dBw: 87 / 62","","550","281.31","360","0","42","12","GenericSensor","0.0054","0.925","1.35","215000000","225000000","99","1","1","87.381","62.152","0","0","2.5","-10.3","-18","1000000","18.5","27","-30","0","1","1","0"
"SPS-29","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 370km, Ref:208.3km, ERP_dBw: 78 / 53","","370","208.3","360","0","42","12","GenericSensor","0.008108","1","1.275","215000000","225000000","99","1","1","77.751","52.522","0","0","2.5","-10.3","-18","1000000","19","25.5","-30","0","1","1","0"
"SPS-37","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 370km, Ref:208.3km, ERP_dBw: 78 / 66","","370","208.3","360","0","42","12","GenericSensor","0.003636","1","1.275","215000000","225000000","99","1","1","77.751","65.532","0","0","2.5","-10.3","-18","1000000","19","25.5","-30","0","1","1","0"
"SPS-39","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 500km, Ref:277.8km, ERP_dBw: 100 / 87","http://www.scribd.com/doc/65788019/Naval-Radar , page 227.","500","277.8","360","0","42","12","GenericSensor","0.006","6.3","1","215000000","225000000","99","1","1","99.5","86.5","0","0","2.5","-10.3","-18","1000000","19","25.5","-30","0","1","1","0"
"SPS-39A","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 296km, Ref:151km, ERP_dBw: 94 / 70","http://www.scribd.com/doc/65788019/Naval-Radar , page 227.","296","151.011","360","0","48","12","GenericSensor","0.004054","0.12","0.15","215000000","225000000","99","1","1","94","69.68","0","0","2.5","-10.3","-18","1000000","2.4","3","-30","0","1","1","0"
"SPS-39B","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 296km, Ref:197.9km, ERP_dBw: 100 / 78","http://www.scribd.com/doc/65788019/Naval-Radar , page 227.","296","197.88","360","0","48","12","GenericSensor","0.004054","0.12","0.15","215000000","225000000","99","1","1","99.5","78.182","0","0","2.5","-10.3","-18","1000000","2.4","3","-30","0","1","1","0"
"SPS-40","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 370km, Ref:214.1km, ERP_dBw: 89 / 79","","370","214.053","370","0","38","8","GenericSensor","0","0.5","1.19","3000000000","3500000000","99","1","1","89","79","4","0","2.5","-3","-12","3000000","5","19","-30","0","1","1","0"
"SPS-40B","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 370km, Ref:214.1km, ERP_dBw: 89 / 79","","370","214.053","370","0","38","8","GenericSensor","0","0.5","1.19","3000000000","3500000000","99","1","1","89","79","4","0","2.5","-3","-12","3000000","5","19","-30","0","1","1","0"
"SPS-40E","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 370km, Ref:215.1km, ERP_dBw: 89 / 79","","370","215.053","370","0","38","8","GenericSensor","0","0.5","1.19","3000000000","3500000000","99","1","1","89","79","4","0","2.5","-3","-12","3000000","5","19","-30","0","1","1","0"
"SPS-43 AS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 482km, Ref:133.5km, ERP_dBw: 96 / 86","","482","133.49","360","-35","70","8.63","GenericSensor","0","0.21","0.14","3000000000","3500000000","99","1","1","96","86","4","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"SPS-48(E) AS","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 408km, Ref:272.9km, ERP_dBw: 50 / 40","","408","272.85","360","0","65","8","GenericSensor","0","0.08","0.1","3000000000","3500000000","99","1","1","49.73","39.73","4","0","2.5","-3","-12","3000000","5","1.6","-30","0","1","1","0"
"SPS-48C AS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 408km, Ref:113km, ERP_dBw: 93 / 83","","408","112.99","360","-35","70","8.63","GenericSensor","0","0.23","0.15","3000000000","3500000000","99","1","1","93","83","4","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"SPS-49 AS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 486km, Ref:158.5km, ERP_dBw: 83 / 70","","486","158.5","360","0","30","10","GenericSensor","0","0.17","0.62","3000000000","3500000000","99","1","1","83.47","70","0","0","2.5","-3","-12","3000000","5","9.9","-30","0","1","1","0"
"SPS-49(v)5","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 486km, Ref:158.5km, ERP_dBw: 83 / 70","","486","158.5","360","0","30","10","GenericSensor","0","0.17","0.62","3000000000","3500000000","99","1","1","83.47","70","4","0","2.5","-3","-12","3000000","5","9.9","-30","0","1","1","0"
"SPS-49(v)7","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 486km, Ref:158.5km, ERP_dBw: 83 / 70","","486","158.5","360","0","30","10","GenericSensor","0","0.17","0.62","3000000000","3500000000","99","1","1","83.47","70","4","0","2.5","-3","-12","3000000","5","9.9","-30","0","1","1","0"
"SPS-49(V)8","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 486km, Ref:158.5km, ERP_dBw: 83 / 70","","486","158.5","360","0","30","10","GenericSensor","0.06","0.17","0.62","3000000000","3500000000","99","1","1","83.47","70","0","0","2.5","-3","-12","3000000","5","9.9","-30","0","1","1","0"
"SPS-49A(V)1","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 486km, Ref:158.5km, ERP_dBw: 83 / 70","","486","158.5","360","0","30","10","GenericSensor","0.06","0.17","0.62","3000000000","3500000000","99","1","1","83.47","70","0","0","2.5","-3","-12","3000000","5","9.9","-30","0","1","1","0"
"SPS-52C AS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 445km, Ref:123.2km, ERP_dBw: 94 / 84","","445","123.24","360","-35","70","8.63","GenericSensor","0","0.22","0.14","3000000000","3500000000","99","1","1","94","84","4","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"SPS-58A","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 241km, Ref:123km, ERP_dBw: 49 / 39","","241","123","360","0","18","4","GenericSensor","0.01","0.2","1.13","3000000000","3500000000","99","1","1","49.37","39.37","4","0","2.5","-3","-12","3000000","5","18","-30","0","1","1","0"
"STRALES","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: AM, Range: 20km, Ref:12km, ERP_dBw: 10 / 0","Marcos","20","12","360","-10","60","1","GenericSensor","0","0","0","3000000000","3500000000","99","1","1","10","0","1","0","0","0","0","3000000","5","3","-30","0","1","1","0"
"Strut Pair II AS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 280km, Ref:77.5km, ERP_dBw: 87 / 77","","280","77.54","360","-35","70","8.63","GenericSensor","0","0.27","0.18","3000000000","3500000000","99","1","1","87","77","4","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"Tien Kung AS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 180km, Ref:41.5km, ERP_dBw: 70 / 60","","180","41.54","360","-35","70","8.63","GenericSensor","0","0.37","0.25","3000000000","3500000000","99","1","1","70","60","2","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"Tien Kung-II Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 50km, Ref:32km, ERP_dBw: 50 / 40","","50","32","60","-40","40","2.5","GenericSensor","0.27","5.36","3.58","3000000000","3500000000","99","1","0","50","40","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"Top Pair AS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 366km, Ref:101.4km, ERP_dBw: 91 / 81","","366","101.36","360","-35","70","4","GenericSensor","0","0.24","0.16","3000000000","3500000000","99","1","1","91","81","4","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"TPS-70","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: AM, Range: 450km, Ref:310km, ERP_dBw: 60 / 50","Marcos","450","310","360","0","25","10","GenericSensor","0","0.2","0","3000000000","3500000000","99","1","1","60","50","0","0","10","0","0","3000000","5","5","-30","0","1","1","0"
"TRM-L","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 60km, Ref:46km, ERP_dBw: 39 / 29","","60","46","360","0","60","4","GenericSensor","0.13","0.11","0.63","3000000000","3500000000","99","1","1","39.4","29.4","2","0","2.5","-3","-12","3000000","5","10.1","-30","0","1","1","0"
"TRS 2620","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 20km, Ref:14km, ERP_dBw: 14 / 4","","20","14","360","0","38","1.5","GenericSensor","0.4","0.06","0.62","3000000000","3500000000","99","1","1","13.87","3.87","4","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"TRS 2630","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 30km, Ref:20km, ERP_dBw: 19 / 9","","30","20","360","0","38","1.5","GenericSensor","0.27","0.06","0.62","3000000000","3500000000","99","1","1","18.8","8.8","4","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"TRS 3D/16 AS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 200km, Ref:74.8km, ERP_dBw: 70 / 60","","200","74.77","360","-35","70","6","GenericSensor","0","0.28","0.19","3000000000","3500000000","99","1","1","70","60","0","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"TRS 3D/32","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 200km, Ref:105.8km, ERP_dBw: 89 / 71","given that it uses 32 instead of 16 elements, and int eh face of no further information on the series other than what was found for the /16, I will assume that with twice the elements it puts out twice the power, and has twice the receeption ability making every target look 4 times larger.  74.77*4^0.25=105.75, the new ref range.","200","105.75","360","-35","70","6","GenericSensor","0","0.28","0.19","3000000000","3500000000","99","1","1","89","70.61","0","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"Type 1022","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 417km, Ref:115.4km, ERP_dBw: 70 / 60","Due to a shortage of time, im cheating on this radar.  I know its range is roughly 225nm, thats all I know currently, im modyfiying the range of the radar proportionally and thats it for now.","416.7","115.4","360","-35","70","8.63","GenericSensor","0","0.28","0.19","3000000000","3500000000","99","1","1","70","60","0","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"Type 345","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 35km, Ref:32km, ERP_dBw: 63 / 53","error levels are WAY too high for guiding Crotale.  Reducing these to suite needs.  The missile must pass within 16m of its target to detonate, and must do this at close to maximum range.  Setting up for 20m maximum error at 14km.  Range error of 0.0006, angular error of 0.032° and 0.064°, 3 dimensional error at 14km is 19.4 meters.","45","32","320","-25","85","1","GenericSensor","0.0006","0.064","0.032","3000000000.0","3500000000.0","99","1","0","63","53","1","0","0","0","0","3000000.0","5","2.3","-30","0","1","1","0"
"Type 347 (Aft)","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 45km, Ref:14km, ERP_dBw: 71 / 61","","45","14","190","-10","85","1","GenericSensor","3","0.03","0.03","3000000000","3500000000","99","1","0","71","61","1","0","0","0","0","3000000","5","2.5","-30","0","1","1","0"
"Type 347 (Fore)","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 45km, Ref:14km, ERP_dBw: 71 / 61","","45","14","190","-10","85","1","GenericSensor","3","0.03","0.03","3000000000","3500000000","99","1","0","71","61","1","0","0","0","0","3000000","5","2.5","-30","0","1","1","0"
"Type 347 (Port)","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 45km, Ref:14km, ERP_dBw: 71 / 61","","45","14","190","-10","85","1","GenericSensor","3","0.03","0.03","3000000000","3500000000","99","1","0","71","61","1","0","0","0","0","3000000","5","2.5","-30","0","1","1","0"
"Type 347 (Stbd)","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 45km, Ref:14km, ERP_dBw: 71 / 61","","45","14","190","-10","85","1","GenericSensor","3","0.03","0.03","3000000000","3500000000","99","1","0","71","61","1","0","0","0","0","3000000","5","2.5","-30","0","1","1","0"
"Type 360","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 156km, Ref:49km, ERP_dBw: 44 / 34          Italian RAN-10S. Air search radar installed aboard a number of Chinese surface combatants.","","156","49","360","-20","60","2","GenericSensor","0.02","0.35","0.35","3000000000","3500000000","99","1","1","44","34","0","0","0","0","0","3000000","5","1.5","-30","0","1","1","0"
"Type 364","Seagull","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 268km, Ref:84km, ERP_dBw: 72 / 62          NATO Seagull. Anti-missile air search radar installed aboard various Chinese surface combatants","","268","84","360","-20","50","12","GenericSensor","50","0.3","50","3000000000","3500000000","99","1","1","72","62","2","0","0","0","0","3000000","5","1.5","-30","0","1","1","0"
"Type 381","Rice Field","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 280km, Ref:76km, ERP_dBw: 69 / 63          NATO Rice Field. Phased array air and surface search radar installed aboard several Chinese surface combatants.","C-band(upper G-band), 2.7°x1.4° beamwidths, 150kW peak power, 20x compression ratio, 2.2kW average power, 5RPM. maximum range is 180km.  Error is 100m, 0.8° angular","280","76.14","360","-12","29","12","GenericSensor","0.000556","0.8","0.8","3000000000.0","3500000000.0","99","1","1","68.75061","63.42423","0","0","0","0","0","3000000.0","1.4","2.7","-30","0","1","1","0"
"Type 515/517","Pea Sticks","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 350km, Ref:110km, ERP_dBw: 81 / 71          NATO Pea Sticks. 2D Long Range air search radar.","","350","110","360","-35","70","12","GenericSensor","0.15","1","1","3000000000","3500000000","99","1","1","81","71","0","0","0","0","0","3000000","5","5","-30","0","1","1","0"
"Type 518","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 400km, Ref:126km, ERP_dBw: 67 / 57","range is just 280km, not 400, 34 or 38 dB gain antenna, 3 or 6 rpm scan rate, accuracy of 1.2° bearing, 300m range, 1.1° wide beamm resolution of 4° and 400m, maximum elevation of 28.8°.  unknown power outputs.  Assuming 120kW peak with similar duty cycle to LW-08 given Type 518's heritage.  Claimed range is 150km for a 2m² target.","280","126.1345","360","-35","28.8","20","GenericSensor","0.001071","1.2","90","1220000000.0","1350000000.0","99","1","1","84.79181","70.19093","0","0","0","0","0","12000000.0","1.1","28.8","-30","0","1","1","0"
"Type 86","Type 87 Indigo Corkscrew","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 400km, Ref:18.3km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically. ","400","18.31","360","-5","60","1.78","GenericSensor","0.01","0.1","0.06","3000000000","3500000000","99","1","1","80","70","6","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"Type 87","Type 87 Scorpion","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 400km, Ref:94.6km, ERP_dBw: 80 / 70","needs updating with accurate details.  Current info 'generated' mathematically. ","400","94.55","360","-5","60","12.73","GenericSensor","0.01","0.2","0.11","3000000000","3500000000","99","1","1","80","70","6","0","2.5","-3","-12","3000000","5","1.7","-30","0","1","1","0"
"Type 965","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 296km, Ref:66.5km, ERP_dBw: 70 / 60","Due to a shortage of time, im cheating on this radar.  I know its maximum range of 965M icreases the range to 200nm, range of 965P to 280nm, setting base 965 to 160nm. thats all I know currently.  Can detect a 'jet bomber' at a range of 120nm(setting the radar for 120m² @ 220km).  Using 4 times the low altitude penalty of the 1022 as well.  Picks up an exocet as set currently(the exocet should probably be smaller than it is currently) at 30.2km.  moved lookdown_water to -24dB, changes exocet detection from 30.2km to around 14km.","296.3","66.47","360","-35","70","8.63","GenericSensor","0","0.28","0.19","3000000000","3500000000","99","1","1","70","60","2","0","2.5","-24","-36","3000000","5","5","-30","0","1","1","0"
"Type 967M","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 230km, Ref:65.7km, ERP_dBw: 70 / 60","Due to a shortage of time, im cheating on this radar.  Duplicated the Type 967/968, and stripped the 968 functionality(SS).","230","65.72","360","-35","70","2","GenericSensor","0","0.28","0.19","3000000000","3500000000","99","1","1","70","60","2","0","2.5","-3","-12","3000000","5","5","-30","0","1","1","0"
"Type 998","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: AM, Range: 180km, Ref:71.5km, ERP_dBw: 70 / 60","Due to a shortage of time, im cheating on this radar.  I have duplicated the Type 965, eliminated the suface search ability, downgraded the range, and slightly upgradd the ref range.  If any one knows more about ths radar, since I haven't found anything to work with in a (admittedly VERY)brief search, please do  alter it as necessary.","180","71.5","360","-35","70","4","GenericSensor","0","0.28","0.19","3000000000","3500000000","99","1","1","70","60","0","0","2.5","-12","-36.13","3000000","5","5","-30","0","1","1","0"
"Type-909 FC","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 150km, Ref:64.8km, ERP_dBw: 60 / 50","ref_range adjusted to permit detection of a 25m² target out to 150km.  It was set for a 400m² target acquired at just 150km.  This adjustment may be too much.  I want an exocet to get dangerously close as they did in the falklands war.  The Exocet has an assigned RCS of -9.47, aspect 0 is -3dB, so -12.47.  Lookdown water is -30, so the missile has an efective RCS of -42.47 when on the deck.  to detect at 6km, the effective RCS needs to be -41.35.  For this to apply only to aircraft at or under 50m altitude, at 14000m range, the elevation beam width must be no larger than 0.204627°.  I will use 0.2 instead of the current value of 5.","150","64.846","360","0","70","1","GenericSensor","0.01","0.42","0.28","3000000000","3500000000","99","1","0","60","50","2","0","0","-30","-40","3000000","0.5","0.2","-30","0","1","1","0"
"V-860 SARH Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: AM, Range: 40km, Ref:62.2km, ERP_dBw: -99 / -109","","40","62.2","90","-45","45","2","GenericSensor","0.32","6.79","4.52","3000000000","3500000000","99","1","0","-99","-109","0","1","0","0","0","3000000","5","5","-30","0","1","1","0"
